,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
★,-,19,2018/11/10 19:06,167-510-CAKE,12308,乗客アプリ（目的地から）,2669,231,2,1,,2018/11/10 19:15,2018/11/10 19:19,35.450554 139.632616,横浜桜木町ワシントンホテル,35.445783 139.642958,横浜情報文化センター,2018/11/10 19:16,2018/11/10 19:16,2018/11/10 19:25,2018/11/10 19:25,2018/11/10 19:16,2018/11/10 19:16,0:04:49,0:04:49,,00,00,,,2018/11/10 19:06,2018/11/10 19:19,43414.795833333343414.8048611111,肯定的,,,
-,-,19,2018/11/10 19:06,014-956-RED,12310,乗客アプリ（地図から）,1756,843,6,1,,2018/11/10 19:30,2018/11/10 19:41,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/10 19:32,2018/11/10 19:32,2018/11/10 19:46,2018/11/10 19:46,,2018/11/10 19:06,0:11:11,0:11:11,,00,23,,,2018/11/10 19:06,2018/11/10 19:41,43414.795833333343414.8201388889,#N/A,,,
-,-,19,2018/11/10 19:08,028-571-GREEN 072-537-ORANGE,12313,乗客アプリ（目的地から）,3162,491,9,2,,2018/11/10 19:26,2018/11/10 19:36,35.443908 139.635249,イセザキ・モール,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/10 19:26,2018/11/10 19:27,2018/11/10 19:39,2018/11/10 19:41,,2018/11/10 19:08,0:10:21,0:20:42,,00,17,,,2018/11/10 19:08,2018/11/10 19:36,43414.797222222243414.8166666667,肯定的,,,
-,-,19,2018/11/10 19:17,063-507-BANANA 063-506-BANANA,12318,乗客アプリ（目的地から）,2375,2,11,2,,2018/11/10 19:21,2018/11/10 19:33,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/10 19:19,2018/11/10 19:19,2018/11/10 19:36,2018/11/10 19:36,,2018/11/10 19:17,0:11:15,0:22:30,,02,04,,,2018/11/10 19:17,2018/11/10 19:33,43414.803472222243414.8145833333,#N/A,,,
★,-,19,2018/11/10 19:18,111-177-SUN,12319,乗客アプリ（目的地から）,5702,905,3,1,,2018/11/10 19:28,2018/11/10 19:32,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 19:28,2018/11/10 19:28,2018/11/10 19:40,2018/11/10 19:40,2018/11/10 19:28,2018/11/10 19:28,0:04:08,0:04:08,,00,00,,,2018/11/10 19:18,2018/11/10 19:32,43414.804166666743414.8138888889,#N/A,,,
-,-,19,2018/11/10 19:20,114-961-SUN,12320,まちかど端末（店舗から）,0,648,13,1,,2018/11/10 19:25,2018/11/10 19:28,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454389 139.630904,横浜ランドマークタワー,2018/11/10 19:22,2018/11/10 19:22,2018/11/10 19:30,2018/11/10 19:30,,2018/11/10 19:20,0:03:31,0:03:31,,02,04,,,2018/11/10 19:20,2018/11/10 19:28,43414.805555555643414.8111111111,#N/A,,,
★,-,19,2018/11/10 19:22,067-169-BANANA 063-396-BANANA 067-168-BANANA,12321,まちかど端末（店舗から）,0,616,5,3,,2018/11/10 19:31,2018/11/10 19:40,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/10 19:32,2018/11/10 19:32,2018/11/10 19:44,2018/11/10 19:44,2018/11/10 19:32,2018/11/10 19:32,0:08:50,0:26:30,,00,00,,,2018/11/10 19:22,2018/11/10 19:40,43414.806944444443414.8194444444,#N/A,,,
-,-,19,2018/11/10 19:23,015-226-RED,12323,乗客アプリ（地図から）,3401,8,9,1,,2018/11/10 19:26,2018/11/10 19:36,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 19:28,2018/11/10 19:28,2018/11/10 19:39,2018/11/10 19:39,,2018/11/10 19:23,0:10:00,0:10:00,,00,02,,,2018/11/10 19:23,2018/11/10 19:36,43414.807638888943414.8166666667,#N/A,,,
-,-,19,2018/11/10 19:24,052-192-STRAWBERRY 052-191-STRAWBERRY,12324,乗客アプリ（地図から）,5825,454,1,2,,2018/11/10 19:27,2018/11/10 19:36,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/10 19:26,2018/11/10 19:26,2018/11/10 19:35,2018/11/10 19:35,,2018/11/10 19:24,0:08:35,0:17:10,,00,02,,,2018/11/10 19:24,2018/11/10 19:36,43414.808333333343414.8166666667,#N/A,,,
-,-,19,2018/11/10 19:29,167-510-CAKE,12325,乗客アプリ（目的地から）,2669,409,7,1,,2018/11/10 19:39,2018/11/10 19:46,35.445783 139.642958,横浜情報文化センター,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/10 19:35,2018/11/10 19:35,2018/11/10 19:44,2018/11/10 19:44,,2018/11/10 19:29,0:06:59,0:06:59,,04,09,,,2018/11/10 19:29,2018/11/10 19:46,43414.811805555643414.8236111111,肯定的,,,
-,-,19,2018/11/10 19:36,020-228-GREEN,12328,乗客アプリ（目的地から）,5826,675,3,1,,2018/11/10 19:38,2018/11/10 19:48,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/11/10 19:39,2018/11/10 19:39,2018/11/10 19:52,2018/11/10 19:52,,2018/11/10 19:36,0:10:55,0:10:55,,00,01,,,2018/11/10 19:36,2018/11/10 19:48,43414.816666666743414.825,#N/A,,,
-,-,19,2018/11/10 19:39,028-571-GREEN,12329,乗客アプリ（目的地から）,3162,912,8,1,,2018/11/10 19:43,2018/11/10 19:48,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/10 19:43,2018/11/10 19:43,2018/11/10 19:53,2018/11/10 19:53,,2018/11/10 19:39,0:05:05,0:05:05,,00,04,,,2018/11/10 19:39,2018/11/10 19:48,43414.8187543414.825,#N/A,,,
-,-,19,2018/11/10 19:44,167-497-CAKE,12330,乗客アプリWeb（目的地から）,4622,407,1,1,,2018/11/10 19:51,2018/11/10 19:58,35.450554 139.632616,横浜桜木町ワシントンホテル,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/10 19:51,2018/11/10 19:51,2018/11/10 20:01,2018/11/10 20:01,,2018/11/10 19:44,0:06:45,0:06:45,,00,07,,,2018/11/10 19:44,2018/11/10 19:58,43414.822222222243414.8319444444,#N/A,,,
-,-,19,2018/11/10 19:49,166-631-agekke,12332,まちかど端末（店舗から）,0,776,10,1,,2018/11/10 19:54,2018/11/10 20:11,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 19:53,2018/11/10 19:54,2018/11/10 20:09,2018/11/10 20:25,,2018/11/10 19:49,0:16:49,0:16:49,,01,04,,,2018/11/10 19:49,2018/11/10 20:11,43414.825694444443414.8409722222,#N/A,,,
-,-,19,2018/11/10 19:50,051-654-STRAWBERRY,12333,まちかど端末（店舗から）,0,833,4,1,,2018/11/10 19:52,2018/11/10 19:59,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 19:51,2018/11/10 19:51,2018/11/10 20:01,2018/11/10 20:01,,2018/11/10 19:50,0:07:06,0:07:06,,01,02,,,2018/11/10 19:50,2018/11/10 19:59,43414.826388888943414.8326388889,#N/A,,,
-,-,19,2018/11/10 19:56,064-310-BANANA 065-268-BANANA 065-213-BANANA 065-267-BANANA,12337,乗客アプリ（地図から）,2867,340,2,4,,2018/11/10 19:57,2018/11/10 20:04,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 20:00,2018/11/10 20:00,2018/11/10 20:12,2018/11/10 20:12,,2018/11/10 19:56,0:07:04,0:28:16,,00,00,,,2018/11/10 19:56,2018/11/10 20:04,43414.830555555643414.8361111111,#N/A,,,
★,☆,19,2018/11/10 18:44,064-310-BANANA 065-213-BANANA 065-268-BANANA 065-267-BANANA,12282,乗客アプリ（地図から）,2867,713,2,4,2018/11/10 18:52,,,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 19:44,,2018/11/10 19:55,,2018/11/10 19:44,2018/11/10 19:44,0:00:00,0:00:00,,00,00,,,2018/11/10 18:44,1900/1/0 0:00,43414.78055555560,#N/A,※556行と同一人物と思われるため一番短いものを採用,,
★,☆,19,2018/11/10 18:53,064-310-BANANA 065-268-BANANA 065-213-BANANA 065-267-BANANA,12294,乗客アプリ（地図から）,2867,727,2,4,2018/11/10 19:49,,,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 19:53,,2018/11/10 20:04,,2018/11/10 19:53,2018/11/10 19:53,0:00:00,0:00:00,,00,,,,2018/11/10 18:53,1900/1/0 0:00,43414.78680555560,#N/A,※555行と同一人物と思われるため一番短いものを採用,,
-,☆,19,2018/11/10 19:06,068-283-BANANA,12309,まちかど端末（店舗から）,0,814,10,1,2018/11/10 19:32,,,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 19:30,,2018/11/10 19:38,,,2018/11/10 19:06,0:00:00,0:00:00,,00,25,,,2018/11/10 19:06,1900/1/0 0:00,43414.79583333330,#N/A,,,
-,☆,19,2018/11/10 19:07,068-275-BANANA,12311,まちかど端末（店舗から）,0,882,8,1,2018/11/10 19:33,,,35.456605 139.635327,横浜ベイホテル東急,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/10 19:31,,2018/11/10 19:39,,,2018/11/10 19:07,0:00:00,0:00:00,,00,25,,,2018/11/10 19:07,1900/1/0 0:00,43414.79652777780,#N/A,,,
-,☆,19,2018/11/10 19:08,015-852-RED 028-742-GREEN,12312,乗客アプリ（目的地から）,5822,345,5,2,2018/11/10 19:09,,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/10 19:36,,2018/11/10 19:46,,,2018/11/10 19:08,0:00:00,0:00:00,,00,27,,,2018/11/10 19:08,1900/1/0 0:00,43414.79722222220,#N/A,,,
★,☆,19,2018/11/10 19:09,015-226-RED,12314,乗客アプリ（目的地から）,3401,527,5,1,2018/11/10 19:10,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/10 19:28,,2018/11/10 19:42,,2018/11/10 19:19,2018/11/10 19:19,0:00:00,0:00:00,,00,09,,,2018/11/10 19:09,1900/1/0 0:00,43414.79791666670,#N/A,※561行と同一人物と思われるため一番短いものを採用,,
-,☆,19,2018/11/10 19:11,015-226-RED,12315,乗客アプリ（目的地から）,3401,192,5,1,2018/11/10 19:22,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/10 19:28,,2018/11/10 19:42,,,2018/11/10 19:11,0:00:00,0:00:00,,00,,,,2018/11/10 19:11,1900/1/0 0:00,43414.79930555560,#N/A,※560行と同一人物と思われるため一番短いものを採用,,
-,☆,19,2018/11/10 19:23,052-192-STRAWBERRY,12322,乗客アプリ（地図から）,5825,730,1,1,2018/11/10 19:23,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/10 19:26,,2018/11/10 19:34,,,2018/11/10 19:23,0:00:00,0:00:00,,00,03,,,2018/11/10 19:23,1900/1/0 0:00,43414.80763888890,#N/A,,,
-,☆,19,2018/11/10 19:30,020-228-GREEN,12326,まちかど端末（店舗から）,0,36,4,1,2018/11/10 19:34,,,35.453715 139.638133,横浜ワールドポーターズ,35.441441 139.648505,横浜中華街朱雀門,2018/11/10 19:31,,2018/11/10 19:44,,,2018/11/10 19:30,0:00:00,0:00:00,,00,03,,,2018/11/10 19:30,1900/1/0 0:00,43414.81250,#N/A,,,
-,☆,19,2018/11/10 19:46,050-554-STRAWBERRY 050-553-STRAWBERRY,12331,乗客アプリ（簡単予約）,5464,211,6,2,2018/11/10 19:54,,,35.447546 139.64358,横浜開港資料館,35.443659 139.650847,横浜マリンタワー,2018/11/10 19:48,,2018/11/10 19:54,,,2018/11/10 19:46,0:00:00,0:00:00,,00,08,,,2018/11/10 19:46,1900/1/0 0:00,43414.82361111110,#N/A,,,
-,☆,19,2018/11/10 19:50,064-310-BANANA,12334,乗客アプリ（地図から）,2867,624,2,1,2018/11/10 19:55,,,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 19:56,,2018/11/10 20:05,,,2018/11/10 19:50,0:00:00,0:00:00,,00,06,,,2018/11/10 19:50,1900/1/0 0:00,43414.82638888890,#N/A,,,
★,-,20,2018/11/10 19:13,022-182-GREEN,12317,まちかど端末（店舗から）,0,794,9,1,,2018/11/10 20:09,2018/11/10 20:25,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 20:13,2018/11/10 20:13,2018/11/10 20:25,2018/11/10 20:34,2018/11/10 20:13,2018/11/10 20:13,0:16:06,0:16:06,465,00,00,03,03,2018/11/10 19:13,2018/11/10 20:25,43414.800694444443414.8506944444,#N/A,,,
★,-,20,2018/11/10 19:33,022-184-GREEN 022-183-GREEN,12327,まちかど端末（乗降ポイントから）,0,613,13,2,,2018/11/10 20:23,2018/11/10 20:31,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/10 20:33,2018/11/10 20:33,2018/11/10 20:46,2018/11/10 20:46,2018/11/10 20:33,2018/11/10 20:33,0:08:01,0:16:02,,00,00,,,2018/11/10 19:33,2018/11/10 20:31,43414.814583333343414.8548611111,#N/A,,,
★,-,20,2018/11/10 19:52,167-469-CAKE,12335,乗客アプリWeb（地図から）,5653,438,5,3,,2018/11/10 20:00,2018/11/10 20:12,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/10 20:02,2018/11/10 20:02,2018/11/10 20:17,2018/11/10 20:17,2018/11/10 20:02,2018/11/10 20:02,0:11:46,0:35:18,,00,00,,,2018/11/10 19:52,2018/11/10 20:12,43414.827777777843414.8416666667,#N/A,,,
★,-,20,2018/11/10 19:56,006-998-BLUE,12338,乗客アプリ（簡単予約）,2700,763,9,1,,2018/11/10 20:07,2018/11/10 20:21,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 20:06,2018/11/10 20:06,2018/11/10 20:22,2018/11/10 20:26,2018/11/10 20:06,2018/11/10 20:06,0:13:49,0:13:49,,01,01,,,2018/11/10 19:56,2018/11/10 20:21,43414.830555555643414.8479166667,#N/A,,,
★,-,20,2018/11/10 20:00,006-955-BLUE,12340,乗客アプリ（目的地から）,3839,241,9,1,,2018/11/10 20:07,2018/11/10 20:17,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/10 20:09,2018/11/10 20:09,2018/11/10 20:21,2018/11/10 20:21,2018/11/10 20:09,2018/11/10 20:09,0:09:35,0:09:35,,00,00,,,2018/11/10 20:00,2018/11/10 20:17,43414.833333333343414.8451388889,#N/A,,,
★,-,20,2018/11/10 20:02,110-552-SUN 110-553-SUN,12341,乗客アプリ（目的地から）,4256,247,11,2,,2018/11/10 20:11,2018/11/10 20:19,35.456605 139.635327,横浜ベイホテル東急,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/10 20:12,2018/11/10 20:12,2018/11/10 20:26,2018/11/10 20:26,2018/11/10 20:12,2018/11/10 20:12,0:08:02,0:16:04,,00,00,,,2018/11/10 20:02,2018/11/10 20:19,43414.834722222243414.8465277778,#N/A,,,
-,-,20,2018/11/10 20:02,063-506-BANANA 063-507-BANANA,12342,乗客アプリ（目的地から）,2375,715,8,2,,2018/11/10 20:11,2018/11/10 20:21,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/10 20:10,2018/11/10 20:10,2018/11/10 20:24,2018/11/10 20:24,,2018/11/10 20:02,0:09:48,0:19:36,,01,08,,,2018/11/10 20:02,2018/11/10 20:21,43414.834722222243414.8479166667,#N/A,,,
-,-,20,2018/11/10 20:04,105-438-SNOW 114-122-SUN,12343,乗客アプリ（地図から）,1616,679,3,2,,2018/11/10 20:09,2018/11/10 20:27,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 20:06,2018/11/10 20:06,2018/11/10 20:23,2018/11/10 20:34,,2018/11/10 20:04,0:17:55,0:35:50,,02,04,,,2018/11/10 20:04,2018/11/10 20:27,43414.836111111143414.8520833333,#N/A,,,
★,-,20,2018/11/10 20:04,100-098-SNOW,12344,乗客アプリ（地図から）,2415,50,3,1,,2018/11/10 20:12,2018/11/10 20:21,35.443659 139.650847,横浜マリンタワー,35.443908 139.635249,イセザキ・モール,2018/11/10 20:14,2018/11/10 20:14,2018/11/10 20:24,2018/11/10 20:24,2018/11/10 20:14,2018/11/10 20:14,0:09:24,0:09:24,,00,00,,,2018/11/10 20:04,2018/11/10 20:21,43414.836111111143414.8479166667,#N/A,,,
★,-,20,2018/11/10 20:05,027-887-GREEN,12346,乗客アプリ（地図から）,2215,806,4,1,,2018/11/10 20:11,2018/11/10 20:16,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/10 20:15,2018/11/10 20:15,2018/11/10 20:23,2018/11/10 20:23,2018/11/10 20:15,2018/11/10 20:15,0:05:09,0:05:09,,00,00,,,2018/11/10 20:05,2018/11/10 20:16,43414.836805555643414.8444444444,#N/A,,,
★,-,20,2018/11/10 20:06,062-492-BANANA,12347,乗客アプリ（地図から）,2737,843,2,1,,2018/11/10 20:12,2018/11/10 20:17,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/10 20:16,2018/11/10 20:16,2018/11/10 20:24,2018/11/10 20:24,2018/11/10 20:16,2018/11/10 20:16,0:04:53,0:04:53,,00,00,,,2018/11/10 20:06,2018/11/10 20:17,43414.837543414.8451388889,#N/A,,,
-,-,20,2018/11/10 20:07,114-961-SUN,12348,乗客アプリ（地図から）,4549,870,6,1,,2018/11/10 20:13,2018/11/10 20:22,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/11/10 20:16,2018/11/10 20:16,2018/11/10 20:25,2018/11/10 20:25,,2018/11/10 20:07,0:08:38,0:08:38,,00,06,,,2018/11/10 20:07,2018/11/10 20:22,43414.838194444443414.8486111111,肯定的,,,
-,-,20,2018/11/10 20:12,062-754-BANANA 062-755-BANANA 062-753-BANANA,12350,乗客アプリ（目的地から）,5816,673,10,3,,2018/11/10 20:16,2018/11/10 20:24,35.454389 139.630904,横浜ランドマークタワー,35.443659 139.650847,横浜マリンタワー,2018/11/10 20:16,2018/11/10 20:16,2018/11/10 20:31,2018/11/10 20:31,,2018/11/10 20:12,0:08:28,0:25:24,,00,04,,,2018/11/10 20:12,2018/11/10 20:24,43414.841666666743414.85,#N/A,,,
-,-,20,2018/11/10 20:14,006-867-BLUE,12351,乗客アプリ（目的地から）,2823,113,1,1,,2018/11/10 20:18,2018/11/10 20:23,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/10 20:16,2018/11/10 20:16,2018/11/10 20:28,2018/11/10 20:28,,2018/11/10 20:14,0:04:44,0:04:44,,01,03,,,2018/11/10 20:14,2018/11/10 20:23,43414.843055555643414.8493055556,#N/A,,,
-,-,20,2018/11/10 20:15,019-506-RED,12352,乗客アプリ（地図から）,1352,635,7,1,,2018/11/10 20:20,2018/11/10 20:28,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 20:18,2018/11/10 20:18,2018/11/10 20:28,2018/11/10 20:28,,2018/11/10 20:15,0:07:22,0:07:22,,02,04,,,2018/11/10 20:15,2018/11/10 20:28,43414.8437543414.8527777778,#N/A,,,
-,-,20,2018/11/10 20:20,167-510-CAKE,12353,乗客アプリ（目的地から）,2669,399,4,1,,2018/11/10 20:24,2018/11/10 20:30,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/10 20:26,2018/11/10 20:26,2018/11/10 20:33,2018/11/10 20:33,,2018/11/10 20:20,0:06:30,0:06:30,,00,03,,,2018/11/10 20:20,2018/11/10 20:30,43414.847222222243414.8541666667,肯定的,,,
-,-,20,2018/11/10 20:26,018-138-RED,12355,まちかど端末（乗降ポイントから）,0,910,6,1,,2018/11/10 20:28,2018/11/10 20:34,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/10 20:28,2018/11/10 20:28,2018/11/10 20:38,2018/11/10 20:38,,2018/11/10 20:26,0:05:33,0:05:33,,00,01,,,2018/11/10 20:26,2018/11/10 20:34,43414.851388888943414.8569444444,#N/A,,,
-,-,20,2018/11/10 20:28,028-179-GREEN 028-178-GREEN,12356,まちかど端末（店舗から）,0,665,10,2,,2018/11/10 20:30,2018/11/10 20:37,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/10 20:31,2018/11/10 20:31,2018/11/10 20:39,2018/11/10 20:39,,2018/11/10 20:28,0:06:20,0:12:40,,00,02,,,2018/11/10 20:28,2018/11/10 20:37,43414.852777777843414.8590277778,#N/A,,,
-,-,20,2018/11/10 20:29,166-622-agekke,12357,まちかど端末（乗降ポイントから）,0,452,3,1,,2018/11/10 20:31,2018/11/10 20:39,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/10 20:33,2018/11/10 20:33,2018/11/10 20:41,2018/11/10 20:41,,2018/11/10 20:29,0:07:05,0:07:05,,00,02,,,2018/11/10 20:29,2018/11/10 20:39,43414.853472222243414.8604166667,#N/A,,,
-,-,20,2018/11/10 20:30,166-583-agekke,12358,乗客アプリ（目的地から）,2888,203,4,1,,2018/11/10 20:33,2018/11/10 20:43,35.443659 139.650847,横浜マリンタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/10 20:36,2018/11/10 20:36,2018/11/10 20:54,2018/11/10 20:54,,2018/11/10 20:30,0:10:05,0:10:05,,00,03,,,2018/11/10 20:30,2018/11/10 20:43,43414.854166666743414.8631944444,#N/A,,,
-,-,20,2018/11/10 20:30,141-985-STAR 026-351-GREEN 026-352-GREEN 101-734-SNOW,12359,まちかど端末（乗降ポイントから）,0,837,9,4,,2018/11/10 20:36,2018/11/10 20:49,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/10 20:36,2018/11/10 20:36,2018/11/10 20:54,2018/11/10 20:54,,2018/11/10 20:30,0:12:27,0:49:48,,00,05,,,2018/11/10 20:30,2018/11/10 20:49,43414.854166666743414.8673611111,#N/A,,,
