,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,-,11,2018/11/11 11:05,018-860-RED 018-859-RED 018-631-RED,12413,まちかど端末（店舗から）,0,630,2,3,,2018/11/11 11:10,2018/11/11 11:16,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 11:13,2018/11/11 11:13,2018/11/11 11:23,2018/11/11 11:23,,2018/11/11 11:05,0:05:34,0:16:42,,00,04,,,2018/11/11 11:05,2018/11/11 11:16,43415.461805555643415.4694444444,#N/A,,,
★,-,11,2018/11/11 11:16,017-679-RED 017-678-RED 008-125-BLUE,12416,乗客アプリ（簡単予約）,5828,568,10,3,,2018/11/11 11:25,2018/11/11 11:54,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/11 11:26,2018/11/11 11:26,2018/11/11 11:42,2018/11/11 11:50,2018/11/11 11:26,2018/11/11 11:26,0:29:42,1:29:06,,00,00,,,2018/11/11 11:16,2018/11/11 11:54,43415.469444444443415.4958333333,#N/A,,,
★,-,11,2018/11/11 11:20,019-531-RED 019-619-RED,12417,乗客アプリ（簡単予約）,3203,674,10,2,,2018/11/11 11:29,2018/11/11 11:40,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.445857 139.647636,ホテルモントレ横浜,2018/11/11 11:30,2018/11/11 11:30,2018/11/11 11:45,2018/11/11 11:45,2018/11/11 11:30,2018/11/11 11:30,0:10:41,0:21:22,,00,00,,,2018/11/11 11:20,2018/11/11 11:40,43415.472222222243415.4861111111,肯定的,,,
-,-,11,2018/11/11 11:21,071-252-ORANGE 074-111-ORANGE,12418,まちかど端末（店舗から）,0,612,6,2,,2018/11/11 11:26,2018/11/11 11:43,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 11:22,2018/11/11 11:22,2018/11/11 11:29,2018/11/11 11:29,,2018/11/11 11:21,0:16:56,0:33:52,,04,05,,,2018/11/11 11:21,2018/11/11 11:43,43415.472916666743415.4881944444,#N/A,,,
★,-,11,2018/11/11 11:25,102-899-SNOW 102-898-SNOW,12419,乗客アプリ（地図から）,5135,573,13,2,,2018/11/11 11:33,2018/11/11 11:42,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/11 11:35,2018/11/11 11:35,2018/11/11 11:50,2018/11/11 11:50,2018/11/11 11:35,2018/11/11 11:35,0:08:23,0:16:46,,00,00,,,2018/11/11 11:25,2018/11/11 11:42,43415.475694444443415.4875,肯定的,,,
★,-,11,2018/11/11 11:28,064-644-BANANA,12420,乗客アプリ（目的地から）,3674,525,6,1,,2018/11/11 11:37,2018/11/11 11:54,35.443659 139.650847,横浜マリンタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/11 11:38,2018/11/11 11:38,2018/11/11 11:46,2018/11/11 11:50,2018/11/11 11:38,2018/11/11 11:38,0:17:05,0:17:05,,00,00,,,2018/11/11 11:28,2018/11/11 11:54,43415.477777777843415.4958333333,#N/A,,,
-,-,11,2018/11/11 11:31,068-501-BANANA 063-005-BANANA 068-500-BANANA 068-499-BANANA 062-659-BANANA 063-006-BANANA,12421,乗客アプリ（地図から）,5854,589,8,6,,2018/11/11 11:40,2018/11/11 11:54,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 11:39,2018/11/11 11:39,2018/11/11 11:54,2018/11/11 11:54,,2018/11/11 11:31,0:14:06,1:24:36,,01,09,,,2018/11/11 11:31,2018/11/11 11:54,43415.479861111143415.4958333333,#N/A,,,
★,-,11,2018/11/11 11:32,064-349-BANANA 064-230-BANANA,12422,まちかど端末（店舗から）,0,773,6,2,,2018/11/11 11:47,2018/11/11 12:03,35.443704 139.651332,ホテルメルパルク横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 11:41,2018/11/11 11:41,2018/11/11 11:58,2018/11/11 11:58,2018/11/11 11:41,2018/11/11 11:41,0:16:03,0:32:06,,05,05,,,2018/11/11 11:32,2018/11/11 12:03,43415.480555555643415.5020833333,#N/A,,,
-,-,11,2018/11/11 11:33,026-404-GREEN 026-399-GREEN,12423,まちかど端末（店舗から）,0,422,7,2,,2018/11/11 11:37,2018/11/11 11:50,35.453715 139.638133,横浜ワールドポーターズ,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 11:36,2018/11/11 11:36,2018/11/11 11:48,2018/11/11 11:48,,2018/11/11 11:33,0:12:41,0:25:22,,01,03,,,2018/11/11 11:33,2018/11/11 11:50,43415.4812543415.4930555556,#N/A,,,
-,-,11,2018/11/11 11:33,068-503-BANANA,12424,乗客アプリ（地図から）,1689,179,11,1,,2018/11/11 11:43,2018/11/11 11:51,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.445783 139.642958,横浜情報文化センター,2018/11/11 11:45,2018/11/11 11:45,2018/11/11 11:58,2018/11/11 11:58,,2018/11/11 11:33,0:07:43,0:07:43,,00,09,,,2018/11/11 11:33,2018/11/11 11:51,43415.4812543415.49375,#N/A,,,
-,-,11,2018/11/11 11:34,064-016-BANANA 063-656-BANANA,12425,まちかど端末（乗降ポイントから）,0,119,9,2,,2018/11/11 11:38,2018/11/11 11:45,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 11:39,2018/11/11 11:39,2018/11/11 11:49,2018/11/11 11:49,,2018/11/11 11:34,0:06:47,0:13:34,,00,04,,,2018/11/11 11:34,2018/11/11 11:45,43415.481944444443415.4895833333,#N/A,,,
★,-,11,2018/11/11 11:38,019-600-RED 019-606-RED,12427,乗客アプリ（地図から）,2934,193,10,2,,2018/11/11 11:46,2018/11/11 12:04,35.441002 139.650809,横浜元町ショッピングストリート,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/11 11:48,2018/11/11 11:48,2018/11/11 12:09,2018/11/11 12:09,2018/11/11 11:48,2018/11/11 11:48,0:18:08,0:36:16,,00,00,,,2018/11/11 11:38,2018/11/11 12:04,43415.484722222243415.5027777778,#N/A,,,
-,-,11,2018/11/11 11:40,018-859-RED 018-631-RED,12428,乗客アプリ（目的地から）,5878,897,13,2,,2018/11/11 11:56,2018/11/11 12:02,35.456605 139.635327,横浜ベイホテル東急,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/11 11:58,2018/11/11 11:58,2018/11/11 12:08,2018/11/11 12:04,,2018/11/11 11:40,0:05:55,0:11:50,,00,15,,,2018/11/11 11:40,2018/11/11 12:02,43415.486111111143415.5013888889,#N/A,,,
-,-,11,2018/11/11 11:43,113-133-SUN 113-132-SUN,12429,乗客アプリ（目的地から）,2971,374,7,2,,2018/11/11 11:58,2018/11/11 12:08,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/11 11:57,2018/11/11 11:57,2018/11/11 12:08,2018/11/11 12:08,,2018/11/11 11:43,0:10:36,0:21:12,,00,15,,,2018/11/11 11:43,2018/11/11 12:08,43415.488194444443415.5055555556,#N/A,,,
-,-,11,2018/11/11 11:47,071-253-ORANGE,12430,まちかど端末（乗降ポイントから）,0,742,9,1,,2018/11/11 11:52,2018/11/11 11:59,35.448801 139.636702,ホテルルートイン横浜馬車道,35.445857 139.647636,ホテルモントレ横浜,2018/11/11 11:53,2018/11/11 11:53,2018/11/11 11:59,2018/11/11 11:59,,2018/11/11 11:47,0:07:25,0:07:25,,00,04,,,2018/11/11 11:47,2018/11/11 11:59,43415.490972222243415.4993055556,#N/A,,,
-,-,11,2018/11/11 11:48,019-531-RED 019-619-RED,12432,乗客アプリ（簡単予約）,3203,171,5,2,,2018/11/11 11:52,2018/11/11 12:02,35.443659 139.650847,横浜マリンタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 11:51,2018/11/11 11:51,2018/11/11 11:55,2018/11/11 11:55,,2018/11/11 11:48,0:09:59,0:19:58,,00,03,,,2018/11/11 11:48,2018/11/11 12:02,43415.491666666743415.5013888889,肯定的,,,
-,-,11,2018/11/11 11:50,103-727-SNOW 103-726-SNOW,12433,乗客アプリ（地図から）,5881,808,8,2,,2018/11/11 12:04,2018/11/11 12:11,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 12:03,2018/11/11 12:03,2018/11/11 12:14,2018/11/11 12:14,,2018/11/11 11:50,0:07:22,0:14:44,,01,13,,,2018/11/11 11:50,2018/11/11 12:11,43415.493055555643415.5076388889,#N/A,,,
-,-,11,2018/11/11 11:52,027-245-GREEN 027-247-GREEN 027-246-GREEN,12436,まちかど端末（乗降ポイントから）,0,733,11,3,,2018/11/11 12:05,2018/11/11 12:05,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/11 12:03,2018/11/11 12:08,2018/11/11 12:09,2018/11/11 12:15,,2018/11/11 11:52,0:00:10,0:00:30,,01,13,,,2018/11/11 11:52,2018/11/11 12:05,43415.494444444443415.5034722222,#N/A,,,
-,-,11,2018/11/11 11:56,062-624-BANANA 062-623-BANANA 062-622-BANANA 062-621-BANANA,12437,まちかど端末（店舗から）,0,672,13,4,,2018/11/11 12:08,2018/11/11 12:13,35.445857 139.647636,ホテルモントレ横浜,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 12:10,2018/11/11 12:12,2018/11/11 12:17,2018/11/11 12:20,,2018/11/11 11:56,0:05:24,0:21:36,,00,11,,,2018/11/11 11:56,2018/11/11 12:13,43415.497222222243415.5090277778,#N/A,,,
-,☆,11,2018/11/11 11:03,166-606-agekke,12410,乗客アプリ（地図から）,1885,745,6,1,2018/11/11 11:05,,,35.450447 139.635947,みなとみらい線　馬車道駅,35.44291 139.650404,みなとみらい線　元町・中華街駅,2018/11/11 11:06,,2018/11/11 11:14,,,2018/11/11 11:03,0:00:00,0:00:00,,00,03,,,2018/11/11 11:03,1900/1/0 0:00,43415.46041666670,#N/A,,,
★,☆,11,2018/11/11 11:11,064-644-BANANA,12415,乗客アプリ（地図から）,3674,551,7,1,2018/11/11 11:11,,,35.443073 139.651914,横浜人形の家,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/11 11:21,,2018/11/11 11:33,,2018/11/11 11:21,2018/11/11 11:21,0:00:00,0:00:00,,00,00,,,2018/11/11 11:11,1900/1/0 0:00,43415.46597222220,#N/A,,,
-,☆,11,2018/11/11 11:47,027-245-GREEN 027-247-GREEN 027-246-GREEN,12431,まちかど端末（乗降ポイントから）,0,936,11,3,2018/11/11 11:50,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 12:06,,2018/11/11 12:17,,,2018/11/11 11:47,0:00:00,0:00:00,,00,19,,,2018/11/11 11:47,1900/1/0 0:00,43415.49097222220,#N/A,,,
-,☆,11,2018/11/11 11:50,167-529-CAKE,12435,乗客アプリ（地図から）,5889,831,11,1,2018/11/11 11:51,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 11:53,,2018/11/11 12:04,,,2018/11/11 11:50,0:00:00,0:00:00,,00,02,,,2018/11/11 11:50,1900/1/0 0:00,43415.49305555560,#N/A,,,
★,-,12,2018/11/11 11:50,023-343-GREEN 025-808-GREEN 025-801-GREEN 018-720-RED,12434,乗客アプリ（地図から）,5857,769,9,4,,2018/11/11 12:06,2018/11/11 12:16,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 12:08,2018/11/11 12:08,2018/11/11 12:21,2018/11/11 12:21,2018/11/11 12:00,2018/11/11 12:00,0:09:27,0:37:48,821,00,06,17,14,2018/11/11 11:50,2018/11/11 12:16,43415.493055555643415.5111111111,#N/A,,,
-,-,12,2018/11/11 12:03,103-429-SNOW 103-428-SNOW,12438,乗客アプリ（目的地から）,5277,477,2,2,,2018/11/11 12:08,2018/11/11 12:35,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 12:07,2018/11/11 12:08,2018/11/11 12:25,2018/11/11 12:43,,2018/11/11 12:03,0:26:43,0:53:26,,00,05,,,2018/11/11 12:03,2018/11/11 12:35,43415.502083333343415.5243055556,肯定的,,,
-,-,12,2018/11/11 12:03,028-358-GREEN,12440,乗客アプリ（地図から）,5119,283,13,1,,2018/11/11 12:16,2018/11/11 12:28,35.441441 139.648505,横浜中華街朱雀門,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/11 12:20,2018/11/11 12:22,2018/11/11 12:34,2018/11/11 12:43,,2018/11/11 12:03,0:11:03,0:11:03,,00,13,,,2018/11/11 12:03,2018/11/11 12:28,43415.502083333343415.5194444444,肯定的,,,
-,-,12,2018/11/11 12:04,019-185-RED 019-219-RED 019-220-RED 019-218-RED,12441,乗客アプリ（地図から）,4261,487,1,4,,2018/11/11 12:06,2018/11/11 12:18,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 12:06,2018/11/11 12:06,2018/11/11 12:27,2018/11/11 12:27,,2018/11/11 12:04,0:11:30,0:46:00,,00,01,,,2018/11/11 12:04,2018/11/11 12:18,43415.502777777843415.5125,#N/A,,,
-,-,12,2018/11/11 12:04,019-413-RED,12442,まちかど端末（乗降ポイントから）,0,562,10,1,,2018/11/11 12:06,2018/11/11 12:14,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/11 12:12,2018/11/11 12:12,2018/11/11 12:23,2018/11/11 12:23,,2018/11/11 12:04,0:07:49,0:07:49,,00,02,,,2018/11/11 12:04,2018/11/11 12:14,43415.502777777843415.5097222222,#N/A,,,
-,-,12,2018/11/11 12:04,068-156-BANANA 068-157-BANANA 068-152-BANANA,12443,乗客アプリ（目的地から）,5865,454,11,3,,2018/11/11 12:10,2018/11/11 12:14,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 12:23,2018/11/11 12:23,2018/11/11 12:40,2018/11/11 12:40,,2018/11/11 12:04,0:03:23,0:10:09,,00,06,,,2018/11/11 12:04,2018/11/11 12:14,43415.502777777843415.5097222222,#N/A,,,
-,-,12,2018/11/11 12:05,062-663-BANANA,12444,乗客アプリ（目的地から）,5851,100,2,1,,2018/11/11 12:13,2018/11/11 12:21,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 12:13,2018/11/11 12:13,2018/11/11 12:26,2018/11/11 12:26,,2018/11/11 12:05,0:08:05,0:08:05,,00,07,,,2018/11/11 12:05,2018/11/11 12:21,43415.503472222243415.5145833333,肯定的,,,
-,-,12,2018/11/11 12:05,008-905-BLUE,12445,まちかど端末（乗降ポイントから）,0,136,1,1,,2018/11/11 12:29,2018/11/11 12:44,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/11 12:39,2018/11/11 12:39,2018/11/11 12:50,2018/11/11 12:54,,2018/11/11 12:05,0:14:40,0:14:40,,00,24,,,2018/11/11 12:05,2018/11/11 12:44,43415.503472222243415.5305555556,#N/A,,,
-,-,12,2018/11/11 12:06,015-192-RED 015-195-RED 015-196-RED,12446,乗客アプリ（地図から）,4745,595,2,3,,2018/11/11 12:26,2018/11/11 13:06,35.45435 139.631762,横浜ロイヤルパークホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 12:37,2018/11/11 12:37,2018/11/11 13:00,2018/11/11 13:07,,2018/11/11 12:06,0:40:05,2:00:15,,00,20,,,2018/11/11 12:06,2018/11/11 13:06,43415.504166666743415.5458333333,#N/A,,,
-,-,12,2018/11/11 12:06,019-531-RED 019-619-RED,12447,乗客アプリ（目的地から）,3203,408,13,2,,2018/11/11 12:17,2018/11/11 12:18,35.441002 139.650809,横浜元町ショッピングストリート,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 12:25,2018/11/11 12:25,2018/11/11 12:29,2018/11/11 12:29,,2018/11/11 12:06,0:00:18,0:00:36,,00,11,,,2018/11/11 12:06,2018/11/11 12:18,43415.504166666743415.5125,肯定的,,,
-,-,12,2018/11/11 12:10,064-230-BANANA 064-349-BANANA,12452,まちかど端末（乗降ポイントから）,0,361,1,2,,2018/11/11 12:37,2018/11/11 12:49,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 12:42,2018/11/11 12:42,2018/11/11 13:01,2018/11/11 13:01,,2018/11/11 12:10,0:12:41,0:25:22,,00,26,,,2018/11/11 12:10,2018/11/11 12:49,43415.506944444443415.5340277778,#N/A,,,
-,-,12,2018/11/11 12:10,166-606-agekke,12453,乗客アプリ（地図から）,1885,118,9,1,,2018/11/11 12:20,2018/11/11 12:26,35.443073 139.651914,横浜人形の家,35.447541 139.644914,シルク博物館,2018/11/11 12:22,2018/11/11 12:22,2018/11/11 12:28,2018/11/11 12:28,,2018/11/11 12:10,0:06:15,0:06:15,,00,09,,,2018/11/11 12:10,2018/11/11 12:26,43415.506944444443415.5180555556,#N/A,,,
-,-,12,2018/11/11 12:15,105-812-SNOW,12455,まちかど端末（店舗から）,0,677,3,1,,2018/11/11 12:20,2018/11/11 12:26,35.450447 139.635947,みなとみらい線　馬車道駅,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/11 12:23,2018/11/11 12:23,2018/11/11 12:31,2018/11/11 12:31,,2018/11/11 12:15,0:06:12,0:06:12,,00,04,,,2018/11/11 12:15,2018/11/11 12:26,43415.510416666743415.5180555556,#N/A,,,
-,-,12,2018/11/11 12:16,075-070-ORANGE 111-263-SUN,12456,乗客アプリ（目的地から）,3598,715,11,2,,2018/11/11 12:25,2018/11/11 12:33,35.447546 139.64358,横浜開港資料館,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/11 12:23,2018/11/11 12:23,2018/11/11 12:39,2018/11/11 12:39,,2018/11/11 12:16,0:07:29,0:14:58,,01,09,,,2018/11/11 12:16,2018/11/11 12:33,43415.511111111143415.5229166667,#N/A,,,
-,-,12,2018/11/11 12:19,064-231-BANANA 064-233-BANANA,12457,まちかど端末（乗降ポイントから）,0,604,3,2,,2018/11/11 12:30,2018/11/11 12:41,35.443704 139.651332,ホテルメルパルク横浜,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/11 12:34,2018/11/11 12:34,2018/11/11 12:53,2018/11/11 12:53,,2018/11/11 12:19,0:11:10,0:22:20,,00,11,,,2018/11/11 12:19,2018/11/11 12:41,43415.513194444443415.5284722222,#N/A,,,
-,-,12,2018/11/11 12:21,108-171-SNOW 067-042-BANANA,12458,乗客アプリ（地図から）,3481,225,4,2,,2018/11/11 12:24,2018/11/11 12:49,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/11/11 12:26,2018/11/11 12:26,2018/11/11 13:02,2018/11/11 13:02,,2018/11/11 12:21,0:24:50,0:49:40,,00,03,,,2018/11/11 12:21,2018/11/11 12:49,43415.514583333343415.5340277778,肯定的,,,
-,-,12,2018/11/11 12:25,018-909-RED 018-861-RED,12460,まちかど端末（店舗から）,0,509,3,2,,2018/11/11 12:54,2018/11/11 12:59,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/11/11 13:01,2018/11/11 13:01,2018/11/11 13:08,2018/11/11 13:08,,2018/11/11 12:25,0:05:25,0:10:50,,00,28,,,2018/11/11 12:25,2018/11/11 12:59,43415.517361111143415.5409722222,#N/A,,,
-,-,12,2018/11/11 12:25,112-719-SUN 112-668-SUN,12461,乗客アプリ（目的地から）,5709,533,2,2,,2018/11/11 12:43,2018/11/11 13:05,35.454389 139.630904,横浜ランドマークタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/11 12:48,2018/11/11 12:48,2018/11/11 13:06,2018/11/11 13:06,,2018/11/11 12:25,0:22:27,0:44:54,,00,17,,,2018/11/11 12:25,2018/11/11 13:05,43415.517361111143415.5451388889,肯定的,,,
★,-,12,2018/11/11 12:27,167-522-CAKE,12465,乗客アプリWeb（地図から）,5877,521,7,2,,2018/11/11 13:08,2018/11/11 13:28,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 13:09,2018/11/11 13:09,2018/11/11 13:30,2018/11/11 13:35,2018/11/11 12:37,2018/11/11 12:37,0:20:11,0:40:22,,00,31,,,2018/11/11 12:27,2018/11/11 13:28,43415.5187543415.5611111111,#N/A,,,
-,-,12,2018/11/11 12:30,103-180-SNOW 103-181-SNOW 103-962-SNOW,12467,乗客アプリ（地図から）,5834,307,1,3,,2018/11/11 13:14,2018/11/11 13:22,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/11 13:13,2018/11/11 13:13,2018/11/11 13:26,2018/11/11 13:26,,2018/11/11 12:30,0:07:08,0:21:24,,01,44,,,2018/11/11 12:30,2018/11/11 13:22,43415.520833333343415.5569444444,#N/A,,,
-,-,12,2018/11/11 12:32,105-367-SNOW 105-655-SNOW 103-173-SNOW,12470,乗客アプリ（地図から）,5819,95,6,3,,2018/11/11 12:38,2018/11/11 12:46,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/11 12:42,2018/11/11 12:42,2018/11/11 13:00,2018/11/11 12:57,,2018/11/11 12:32,0:08:15,0:24:45,,00,05,,,2018/11/11 12:32,2018/11/11 12:46,43415.522222222243415.5319444444,#N/A,,,
-,-,12,2018/11/11 12:32,010-092-RED 010-090-RED 010-091-RED,12471,乗客アプリ（地図から）,2801,50,13,3,,2018/11/11 12:38,2018/11/11 12:42,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443908 139.635249,イセザキ・モール,2018/11/11 12:35,2018/11/11 12:35,2018/11/11 12:43,2018/11/11 12:43,,2018/11/11 12:32,0:03:46,0:11:18,,02,05,,,2018/11/11 12:32,2018/11/11 12:42,43415.522222222243415.5291666667,#N/A,,,
-,-,12,2018/11/11 12:35,167-539-CAKE,12472,乗客アプリWeb（地図から）,5902,161,11,2,,2018/11/11 12:38,2018/11/11 12:41,35.450554 139.632616,横浜桜木町ワシントンホテル,35.450447 139.635947,みなとみらい線　馬車道駅,2018/11/11 12:37,2018/11/11 12:37,2018/11/11 12:44,2018/11/11 12:44,,2018/11/11 12:35,0:03:01,0:06:02,,01,02,,,2018/11/11 12:35,2018/11/11 12:41,43415.524305555643415.5284722222,肯定的,,,
★,-,12,2018/11/11 12:36,167-532-CAKE,12474,乗客アプリWeb（目的地から）,5892,400,5,2,,2018/11/11 12:43,2018/11/11 12:48,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/11 12:46,2018/11/11 12:46,2018/11/11 12:53,2018/11/11 12:53,2018/11/11 12:46,2018/11/11 12:46,0:05:03,0:10:06,,00,00,,,2018/11/11 12:36,2018/11/11 12:48,43415.52543415.5333333333,#N/A,,,
★,-,12,2018/11/11 12:37,167-512-CAKE,12476,乗客アプリWeb（簡単予約）,5638,499,6,2,,2018/11/11 12:53,2018/11/11 13:32,35.441002 139.650809,横浜元町ショッピングストリート,35.453715 139.638133,横浜ワールドポーターズ,2018/11/11 13:00,2018/11/11 13:00,2018/11/11 13:16,2018/11/11 13:18,2018/11/11 12:47,2018/11/11 12:47,0:39:28,1:18:56,,00,05,,,2018/11/11 12:37,2018/11/11 13:32,43415.525694444443415.5638888889,#N/A,,,
-,-,12,2018/11/11 12:40,062-663-BANANA,12479,乗客アプリ（簡単予約）,5851,657,4,1,,2018/11/11 12:59,2018/11/11 13:11,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/11 13:02,2018/11/11 13:02,2018/11/11 13:14,2018/11/11 13:22,,2018/11/11 12:40,0:11:58,0:11:58,,00,19,,,2018/11/11 12:40,2018/11/11 13:11,43415.527777777843415.5493055556,肯定的,,,
★,-,12,2018/11/11 12:45,020-293-GREEN 103-712-SNOW,12485,乗客アプリ（簡単予約）,3808,183,5,2,,2018/11/11 12:58,2018/11/11 13:06,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/11 13:00,2018/11/11 13:00,2018/11/11 13:14,2018/11/11 13:14,2018/11/11 12:55,2018/11/11 12:55,0:08:27,0:16:54,,00,03,,,2018/11/11 12:45,2018/11/11 13:06,43415.5312543415.5458333333,否定的,,,
-,-,12,2018/11/11 12:45,019-180-RED,12486,まちかど端末（乗降ポイントから）,0,825,8,1,,2018/11/11 12:51,2018/11/11 12:57,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/11 12:48,2018/11/11 12:49,2018/11/11 12:55,2018/11/11 12:56,,2018/11/11 12:45,0:06:30,0:06:30,,02,05,,,2018/11/11 12:45,2018/11/11 12:57,43415.5312543415.5395833333,#N/A,,,
-,-,12,2018/11/11 12:46,062-732-BANANA,12487,乗客アプリ（地図から）,5903,170,2,1,,2018/11/11 12:49,2018/11/11 12:56,35.448801 139.636702,ホテルルートイン横浜馬車道,35.447546 139.64358,横浜開港資料館,2018/11/11 12:48,2018/11/11 12:48,2018/11/11 12:54,2018/11/11 12:54,,2018/11/11 12:46,0:07:08,0:07:08,,00,03,,,2018/11/11 12:46,2018/11/11 12:56,43415.531944444443415.5388888889,肯定的,,,
-,-,12,2018/11/11 12:46,064-325-BANANA,12488,まちかど端末（店舗から）,0,114,8,1,,2018/11/11 13:01,2018/11/11 13:08,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/11 13:00,2018/11/11 13:02,2018/11/11 13:11,2018/11/11 13:13,,2018/11/11 12:46,0:06:23,0:06:23,,00,15,,,2018/11/11 12:46,2018/11/11 13:08,43415.531944444443415.5472222222,肯定的,,,
-,-,12,2018/11/11 12:47,018-162-RED,12489,まちかど端末（乗降ポイントから）,0,494,4,1,,2018/11/11 12:54,2018/11/11 13:05,35.452963 139.642093,横浜赤レンガ倉庫,35.445857 139.647636,ホテルモントレ横浜,2018/11/11 13:03,2018/11/11 13:03,2018/11/11 13:12,2018/11/11 13:12,,2018/11/11 12:47,0:11:33,0:11:33,,00,07,,,2018/11/11 12:47,2018/11/11 13:05,43415.532638888943415.5451388889,#N/A,,,
