,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,-,12,2018/11/13 12:02,066-247-BANANA,13327,まちかど端末（店舗から）,0,325,9,1,,2018/11/13 12:09,2018/11/13 12:20,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/11/13 12:08,2018/11/13 12:08,2018/11/13 12:18,2018/11/13 12:24,,2018/11/13 12:02,0:10:53,0:10:53,,00,06,,,2018/11/13 12:02,2018/11/13 12:20,43417.501388888943417.5138888889,#N/A,,,
-,-,12,2018/11/13 12:03,066-250-BANANA 070-817-ORANGE,13328,まちかど端末（店舗から）,0,740,2,2,,2018/11/13 12:16,2018/11/13 12:34,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/13 12:14,2018/11/13 12:14,2018/11/13 12:32,2018/11/13 12:45,,2018/11/13 12:03,0:17:41,0:35:22,,02,13,,,2018/11/13 12:03,2018/11/13 12:34,43417.502083333343417.5236111111,#N/A,,,
-,-,12,2018/11/13 12:04,103-581-SNOW,13329,乗客アプリ（目的地から）,5966,250,13,1,,2018/11/13 12:13,2018/11/13 12:25,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443073 139.651914,横浜人形の家,2018/11/13 12:17,2018/11/13 12:17,2018/11/13 12:30,2018/11/13 12:30,,2018/11/13 12:04,0:11:59,0:11:59,,00,08,,,2018/11/13 12:04,2018/11/13 12:25,43417.502777777843417.5173611111,#N/A,,,
-,-,12,2018/11/13 12:09,103-584-SNOW,13332,乗客アプリ（簡単予約）,1479,226,11,1,,2018/11/13 12:17,2018/11/13 12:28,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 12:18,2018/11/13 12:18,2018/11/13 12:26,2018/11/13 12:34,,2018/11/13 12:09,0:10:09,0:10:09,,00,08,,,2018/11/13 12:09,2018/11/13 12:28,43417.5062543417.5194444444,#N/A,,,
-,-,12,2018/11/13 12:11,103-585-SNOW,13335,乗客アプリ（地図から）,6041,988,11,1,,2018/11/13 12:21,2018/11/13 12:27,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 12:24,2018/11/13 12:24,2018/11/13 12:34,2018/11/13 12:34,,2018/11/13 12:11,0:06:31,0:06:31,,00,10,,,2018/11/13 12:11,2018/11/13 12:27,43417.507638888943417.51875,#N/A,,,
-,-,12,2018/11/13 12:12,103-954-SNOW,13337,乗客アプリ（地図から）,2953,734,10,1,,2018/11/13 12:19,2018/11/13 12:25,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/13 12:22,2018/11/13 12:22,2018/11/13 12:29,2018/11/13 12:29,,2018/11/13 12:12,0:05:33,0:05:33,,00,07,,,2018/11/13 12:12,2018/11/13 12:25,43417.508333333343417.5173611111,#N/A,,,
-,-,12,2018/11/13 12:14,066-251-BANANA 066-252-BANANA 070-940-ORANGE 070-943-ORANGE,13338,まちかど端末（店舗から）,0,289,2,4,,2018/11/13 12:20,2018/11/13 12:30,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/13 12:21,2018/11/13 12:21,2018/11/13 12:40,2018/11/13 12:40,,2018/11/13 12:14,0:10:45,0:43:00,,00,05,,,2018/11/13 12:14,2018/11/13 12:30,43417.509722222243417.5208333333,#N/A,,,
-,-,12,2018/11/13 12:16,020-247-GREEN 020-248-GREEN,13339,乗客アプリ（地図から）,4617,175,3,2,,2018/11/13 12:21,2018/11/13 12:29,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 12:25,2018/11/13 12:25,2018/11/13 12:36,2018/11/13 12:36,,2018/11/13 12:16,0:07:36,0:15:12,,00,05,,,2018/11/13 12:16,2018/11/13 12:29,43417.511111111143417.5201388889,#N/A,,,
★,-,12,2018/11/13 12:19,112-691-SUN 112-692-SUN 112-690-SUN,13341,乗客アプリ（地図から）,6064,344,13,3,,2018/11/13 12:29,2018/11/13 12:36,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 12:29,2018/11/13 12:29,2018/11/13 12:42,2018/11/13 12:42,2018/11/13 12:29,2018/11/13 12:29,0:06:23,0:19:09,,00,00,,,2018/11/13 12:19,2018/11/13 12:36,43417.513194444443417.525,#N/A,,,
★,-,12,2018/11/13 12:24,112-345-SUN,13342,乗客アプリ（目的地から）,5718,931,4,1,,2018/11/13 12:33,2018/11/13 12:53,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/11/13 12:34,2018/11/13 12:34,2018/11/13 12:52,2018/11/13 12:56,2018/11/13 12:34,2018/11/13 12:34,0:20:17,0:20:17,,00,00,,,2018/11/13 12:24,2018/11/13 12:53,43417.516666666743417.5368055556,#N/A,,,
-,-,12,2018/11/13 12:24,167-602-CAKE,13343,乗客アプリWeb（地図から）,6089,697,1,3,,2018/11/13 12:34,2018/11/13 12:43,35.441002 139.650809,横浜元町ショッピングストリート,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 12:34,2018/11/13 12:36,2018/11/13 12:42,2018/11/13 12:44,,2018/11/13 12:24,0:08:39,0:25:57,,00,09,,,2018/11/13 12:24,2018/11/13 12:43,43417.516666666743417.5298611111,#N/A,,,
-,-,12,2018/11/13 12:25,050-537-STRAWBERRY,13344,乗客アプリ（地図から）,5976,713,2,1,,2018/11/13 12:44,2018/11/13 12:56,35.445857 139.647636,ホテルモントレ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 12:45,2018/11/13 12:45,2018/11/13 12:57,2018/11/13 12:59,,2018/11/13 12:25,0:11:54,0:11:54,,00,19,,,2018/11/13 12:25,2018/11/13 12:56,43417.517361111143417.5388888889,#N/A,,,
-,-,12,2018/11/13 12:26,109-519-SNOW,13345,まちかど端末（店舗から）,0,536,1,1,,2018/11/13 12:47,2018/11/13 13:01,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 12:48,2018/11/13 12:50,2018/11/13 13:07,2018/11/13 13:15,,2018/11/13 12:26,0:14:35,0:14:35,,00,20,,,2018/11/13 12:26,2018/11/13 13:01,43417.518055555643417.5423611111,#N/A,,,
★,-,12,2018/11/13 12:28,167-589-CAKE,13347,乗客アプリWeb（簡単予約）,5430,964,4,1,,2018/11/13 12:42,2018/11/13 12:59,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/13 12:38,2018/11/13 12:38,2018/11/13 13:02,2018/11/13 13:00,2018/11/13 12:38,2018/11/13 12:38,0:17:08,0:17:08,,03,03,,,2018/11/13 12:28,2018/11/13 12:59,43417.519444444443417.5409722222,#N/A,,,
-,-,12,2018/11/13 12:32,166-595-agekke,13350,乗客アプリ（地図から）,1996,388,6,1,,2018/11/13 12:37,2018/11/13 12:48,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/13 12:36,2018/11/13 12:37,2018/11/13 12:50,2018/11/13 12:51,,2018/11/13 12:32,0:10:51,0:10:51,,01,05,,,2018/11/13 12:32,2018/11/13 12:48,43417.522222222243417.5333333333,肯定的,,,
★,-,12,2018/11/13 12:34,101-829-SNOW,13355,乗客アプリ（目的地から）,3930,836,3,1,,2018/11/13 12:39,2018/11/13 12:46,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 12:44,2018/11/13 12:44,2018/11/13 12:52,2018/11/13 12:52,2018/11/13 12:44,2018/11/13 12:44,0:07:29,0:07:29,,00,00,,,2018/11/13 12:34,2018/11/13 12:46,43417.523611111143417.5319444444,肯定的,,,
-,-,12,2018/11/13 12:34,018-589-RED,13356,まちかど端末（店舗から）,0,92,2,1,,2018/11/13 12:48,2018/11/13 13:02,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 12:48,2018/11/13 12:48,2018/11/13 13:10,2018/11/13 13:10,,2018/11/13 12:34,0:14:18,0:14:18,,00,13,,,2018/11/13 12:34,2018/11/13 13:02,43417.523611111143417.5430555556,#N/A,,,
-,-,12,2018/11/13 12:35,066-248-BANANA 066-234-BANANA,13357,まちかど端末（乗降ポイントから）,0,110,4,2,,2018/11/13 12:38,2018/11/13 12:50,35.450554 139.632616,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/13 12:38,2018/11/13 12:38,2018/11/13 12:51,2018/11/13 12:51,,2018/11/13 12:35,0:12:46,0:25:32,,00,02,,,2018/11/13 12:35,2018/11/13 12:50,43417.524305555643417.5347222222,#N/A,,,
-,-,12,2018/11/13 12:36,167-599-CAKE,13359,乗客アプリ（地図から）,6084,999,6,2,,2018/11/13 12:56,2018/11/13 13:06,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 13:01,2018/11/13 13:01,2018/11/13 13:15,2018/11/13 13:15,,2018/11/13 12:36,0:09:47,0:19:34,,00,20,,,2018/11/13 12:36,2018/11/13 13:06,43417.52543417.5458333333,#N/A,,,
-,-,12,2018/11/13 12:37,063-825-BANANA 063-824-BANANA,13361,まちかど端末（店舗から）,0,199,3,2,,2018/11/13 12:52,2018/11/13 13:03,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.454389 139.630904,横浜ランドマークタワー,2018/11/13 12:56,2018/11/13 12:56,2018/11/13 13:20,2018/11/13 13:22,,2018/11/13 12:37,0:10:49,0:21:38,,00,14,,,2018/11/13 12:37,2018/11/13 13:03,43417.525694444443417.54375,#N/A,,,
-,-,12,2018/11/13 12:48,019-390-RED,13365,乗客アプリ（地図から）,6079,414,7,1,,2018/11/13 12:50,2018/11/13 12:56,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 12:52,2018/11/13 12:52,2018/11/13 13:02,2018/11/13 13:02,,2018/11/13 12:48,0:06:02,0:06:02,,00,02,,,2018/11/13 12:48,2018/11/13 12:56,43417.533333333343417.5388888889,肯定的,,,
-,-,12,2018/11/13 12:57,167-611-CAKE,13367,乗客アプリWeb（目的地から）,1775,809,7,1,,2018/11/13 13:00,2018/11/13 13:09,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 13:00,2018/11/13 13:00,2018/11/13 13:12,2018/11/13 13:12,,2018/11/13 12:57,0:08:34,0:08:34,,00,03,,,2018/11/13 12:57,2018/11/13 13:09,43417.539583333343417.5479166667,#N/A,,,
-,-,12,2018/11/13 12:59,023-659-GREEN,13368,乗客アプリ（地図から）,4323,779,2,1,,2018/11/13 13:05,2018/11/13 13:14,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 13:05,2018/11/13 13:05,2018/11/13 13:13,2018/11/13 13:13,,2018/11/13 12:59,0:08:28,0:08:28,,00,05,,,2018/11/13 12:59,2018/11/13 13:14,43417.540972222243417.5513888889,#N/A,,,
★,☆,12,2018/11/13 11:52,057-053-STRAWBERRY 057-055-STRAWBERRY,13324,乗客アプリ（目的地から）,5476,639,6,2,2018/11/13 11:52,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 12:52,,2018/11/13 13:05,,2018/11/13 12:52,2018/11/13 12:52,0:00:00,0:00:00,,00,00,,,2018/11/13 11:52,1900/1/0 0:00,43417.49444444440,#N/A,,,
★,☆,12,2018/11/13 12:06,103-954-SNOW,13330,乗客アプリ（地図から）,2953,474,1,1,2018/11/13 12:06,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 12:31,,2018/11/13 12:38,,2018/11/13 12:16,2018/11/13 12:16,0:00:00,0:00:00,,00,,,,2018/11/13 12:06,1900/1/0 0:00,43417.50416666670,#N/A,,※81行と同一人物と思われるため一番短いものを採用,
-,☆,12,2018/11/13 12:06,103-954-SNOW,13331,乗客アプリ（地図から）,2953,959,9,1,2018/11/13 12:12,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 12:09,,2018/11/13 12:15,,,2018/11/13 12:06,0:00:00,0:00:00,,00,05,,,2018/11/13 12:06,1900/1/0 0:00,43417.50416666670,#N/A,,※80行と同一人物と思われるため一番短いものを採用,
-,☆,12,2018/11/13 12:09,021-216-GREEN,13333,乗客アプリ（目的地から）,1747,168,1,1,2018/11/13 12:11,,,35.452963 139.642093,横浜赤レンガ倉庫,35.445857 139.647636,ホテルモントレ横浜,2018/11/13 12:25,,2018/11/13 12:33,,,2018/11/13 12:09,0:00:00,0:00:00,,00,15,,,2018/11/13 12:09,1900/1/0 0:00,43417.506250,#N/A,,,
-,☆,12,2018/11/13 12:11,167-599-CAKE,13334,乗客アプリ（地図から）,6084,486,1,2,2018/11/13 12:16,,,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 12:30,,2018/11/13 12:43,,,2018/11/13 12:11,0:00:00,0:00:00,,00,19,,,2018/11/13 12:11,1900/1/0 0:00,43417.50763888890,#N/A,,,
★,☆,12,2018/11/13 12:18,019-517-RED 019-518-RED 018-972-RED,13340,乗客アプリ（地図から）,2584,545,4,3,2018/11/13 12:35,2018/11/13 12:24,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/13 12:28,2018/11/13 12:28,2018/11/13 12:41,,2018/11/13 12:28,2018/11/13 12:28,,,,00,06,,,2018/11/13 12:18,1900/1/0 0:00,43417.51250,#N/A,,,
-,☆,12,2018/11/13 12:26,020-257-GREEN 068-308-BANANA,13346,乗客アプリ（地図から）,4719,96,3,2,2018/11/13 12:35,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 12:49,,2018/11/13 13:07,,,2018/11/13 12:26,0:00:00,0:00:00,,00,,,,2018/11/13 12:26,1900/1/0 0:00,43417.51805555560,#N/A,,"※92,93行と同一人物と思われるため一番短いものを採用",
-,☆,12,2018/11/13 12:29,018-589-RED,13348,まちかど端末（店舗から）,0,355,2,1,2018/11/13 12:30,,,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 12:48,,2018/11/13 13:10,,,2018/11/13 12:29,0:00:00,0:00:00,,00,,,,2018/11/13 12:29,1900/1/0 0:00,43417.52013888890,#N/A,,"※87,88行と同一人物と思われるため一番短いものを採用",
-,☆,12,2018/11/13 12:30,018-589-RED,13349,まちかど端末（店舗から）,0,783,2,1,2018/11/13 12:31,,,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/13 12:48,,2018/11/13 13:10,,,2018/11/13 12:30,0:00:00,0:00:00,,00,,,,2018/11/13 12:30,1900/1/0 0:00,43417.52083333330,#N/A,,"※86,88行と同一人物と思われるため一番短いものを採用",
-,☆,12,2018/11/13 12:32,018-589-RED,13351,まちかど端末（店舗から）,0,543,2,1,2018/11/13 12:32,,,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 12:48,,2018/11/13 13:03,,,2018/11/13 12:32,0:00:00,0:00:00,,00,15,,,2018/11/13 12:32,1900/1/0 0:00,43417.52222222220,#N/A,,"※86,87行と同一人物と思われるため一番短いものを採用",
-,☆,12,2018/11/13 12:32,167-610-CAKE,13352,乗客アプリWeb（地図から）,6102,828,6,2,2018/11/13 12:33,,,35.443908 139.635249,イセザキ・モール,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 12:51,,2018/11/13 13:01,,,2018/11/13 12:32,0:00:00,0:00:00,,00,18,,,2018/11/13 12:32,1900/1/0 0:00,43417.52222222220,#N/A,,,
-,☆,12,2018/11/13 12:33,101-829-SNOW,13353,乗客アプリ（目的地から）,3930,391,6,1,2018/11/13 12:33,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/11/13 13:00,,2018/11/13 13:08,,,2018/11/13 12:33,0:00:00,0:00:00,,00,26,,,2018/11/13 12:33,1900/1/0 0:00,43417.52291666670,#N/A,,,
-,☆,12,2018/11/13 12:33,018-589-RED,13354,まちかど端末（店舗から）,0,77,2,1,2018/11/13 12:34,,,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 12:48,,2018/11/13 12:59,,,2018/11/13 12:33,0:00:00,0:00:00,,00,14,,,2018/11/13 12:33,1900/1/0 0:00,43417.52291666670,#N/A,,,
-,☆,12,2018/11/13 12:35,020-257-GREEN,13358,乗客アプリ（地図から）,4719,912,3,1,2018/11/13 12:36,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 12:50,,2018/11/13 13:12,,,2018/11/13 12:35,0:00:00,0:00:00,,00,14,,,2018/11/13 12:35,1900/1/0 0:00,43417.52430555560,#N/A,,"※85,93行と同一人物と思われるため一番短いものを採用",
-,☆,12,2018/11/13 12:36,020-257-GREEN 068-308-BANANA,13360,乗客アプリ（地図から）,4719,153,3,2,2018/11/13 12:40,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/13 12:55,,2018/11/13 13:14,,,2018/11/13 12:36,0:00:00,0:00:00,,00,,,,2018/11/13 12:36,1900/1/0 0:00,43417.5250,#N/A,,"※85,92行と同一人物と思われるため一番短いものを採用",
-,☆,12,2018/11/13 12:39,063-091-BANANA 063-755-BANANA,13363,乗客アプリ（地図から）,5936,427,1,2,2018/11/13 12:41,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/13 12:50,,2018/11/13 12:56,,,2018/11/13 12:39,0:00:00,0:00:00,,00,10,,,2018/11/13 12:39,1900/1/0 0:00,43417.52708333330,#N/A,,,
★,☆,12,2018/11/13 12:45,019-390-RED,13364,乗客アプリ（地図から）,6079,686,7,1,2018/11/13 12:46,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/13 12:55,,2018/11/13 13:05,,2018/11/13 12:55,2018/11/13 12:55,0:00:00,0:00:00,,00,00,,,2018/11/13 12:45,1900/1/0 0:00,43417.531250,#N/A,,,
-,-,13,2018/11/13 13:03,103-951-SNOW,13369,まちかど端末（店舗から）,0,264,8,1,,2018/11/13 13:08,2018/11/13 13:25,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/13 13:08,2018/11/13 13:08,2018/11/13 13:21,2018/11/13 13:32,,2018/11/13 13:03,0:16:18,0:16:18,387,00,05,03,03,2018/11/13 13:03,2018/11/13 13:25,43417.5437543417.5590277778,#N/A,,,
-,-,13,2018/11/13 13:03,167-612-CAKE,13370,乗客アプリWeb（地図から）,6106,337,1,1,,2018/11/13 13:11,2018/11/13 13:21,35.450554 139.632616,横浜桜木町ワシントンホテル,35.447541 139.644914,シルク博物館,2018/11/13 13:10,2018/11/13 13:10,2018/11/13 13:20,2018/11/13 13:20,,2018/11/13 13:03,0:09:54,0:09:54,,00,07,,,2018/11/13 13:03,2018/11/13 13:21,43417.5437543417.55625,#N/A,,,
★,-,13,2018/11/13 13:06,103-581-SNOW,13371,乗客アプリ（目的地から）,5966,206,8,1,,2018/11/13 13:14,2018/11/13 13:20,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/11/13 13:15,2018/11/13 13:15,2018/11/13 13:25,2018/11/13 13:25,2018/11/13 13:15,2018/11/13 13:15,0:05:24,0:05:24,,00,00,,,2018/11/13 13:06,2018/11/13 13:20,43417.545833333343417.5555555556,#N/A,,,
-,-,13,2018/11/13 13:06,062-565-BANANA 103-608-SNOW,13372,乗客アプリ（目的地から）,6063,82,5,2,,2018/11/13 13:13,2018/11/13 13:32,35.448801 139.636702,ホテルルートイン横浜馬車道,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/13 13:11,2018/11/13 13:11,2018/11/13 13:28,2018/11/13 13:28,,2018/11/13 13:06,0:19:36,0:39:12,,01,06,,,2018/11/13 13:06,2018/11/13 13:32,43417.545833333343417.5638888889,#N/A,,,
-,-,13,2018/11/13 13:09,068-532-BANANA 068-537-BANANA,13373,乗客アプリ（地図から）,6098,941,10,2,,2018/11/13 13:13,2018/11/13 13:23,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/13 13:15,2018/11/13 13:15,2018/11/13 13:31,2018/11/13 13:31,,2018/11/13 13:09,0:10:04,0:20:08,,00,04,,,2018/11/13 13:09,2018/11/13 13:23,43417.547916666743417.5576388889,#N/A,,,
-,-,13,2018/11/13 13:09,066-256-BANANA 066-257-BANANA,13374,まちかど端末（店舗から）,0,795,3,2,,2018/11/13 13:23,2018/11/13 13:32,35.456605 139.635327,横浜ベイホテル東急,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/13 13:22,2018/11/13 13:22,2018/11/13 13:39,2018/11/13 13:39,,2018/11/13 13:09,0:08:57,0:17:54,,01,14,,,2018/11/13 13:09,2018/11/13 13:32,43417.547916666743417.5638888889,#N/A,,,
-,-,13,2018/11/13 13:15,066-235-BANANA,13375,まちかど端末（店舗から）,0,349,2,1,,2018/11/13 13:19,2018/11/13 13:25,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/11/13 13:16,2018/11/13 13:16,2018/11/13 13:25,2018/11/13 13:25,,2018/11/13 13:15,0:05:38,0:05:38,,03,04,,,2018/11/13 13:15,2018/11/13 13:25,43417.552083333343417.5590277778,肯定的,,,
★,-,13,2018/11/13 13:15,166-627-agekke,13376,乗客アプリ（地図から）,1751,793,1,1,,2018/11/13 13:24,2018/11/13 13:38,35.445857 139.647636,ホテルモントレ横浜,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/13 13:25,2018/11/13 13:25,2018/11/13 13:36,2018/11/13 13:36,2018/11/13 13:25,2018/11/13 13:25,0:14:30,0:14:30,,00,00,,,2018/11/13 13:15,2018/11/13 13:38,43417.552083333343417.5680555556,肯定的,,,
