,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,時間,降車時間,合成キー,評価,,,
-,-,18,2018/11/14 18:21,064-880-BANANA,14064,まちかど端末（乗降ポイントから）,0,841,1,1,,2018/11/14 18:33,2018/11/14 18:40,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/14 18:33,2018/11/14 18:33,2018/11/14 18:40,2018/11/14 18:40,,2018/11/14 18:21,0:06:57,0:06:57,,00,11,,,2018/11/14 18:21,2018/11/14 18:40,43418.764583333343418.7777777778,#N/A,,,
-,-,18,2018/11/14 18:23,105-869-SNOW,14066,乗客アプリ（地図から）,6139,755,2,1,,2018/11/14 18:29,2018/11/14 18:45,35.447541 139.644914,シルク博物館,35.454389 139.630904,横浜ランドマークタワー,2018/11/14 18:32,2018/11/14 18:32,2018/11/14 18:49,2018/11/14 18:49,,2018/11/14 18:23,0:15:53,0:15:53,,00,06,,,2018/11/14 18:23,2018/11/14 18:45,43418.765972222243418.78125,肯定的,,,
★,-,18,2018/11/14 18:25,008-077-BLUE,14069,乗客アプリ（簡単予約）,6161,177,3,1,,2018/11/14 18:41,2018/11/14 18:47,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.453715 139.638133,横浜ワールドポーターズ,2018/11/14 18:41,2018/11/14 18:43,2018/11/14 18:51,2018/11/14 18:57,2018/11/14 18:35,2018/11/14 18:35,0:06:37,0:06:37,,00,05,,,2018/11/14 18:25,2018/11/14 18:47,43418.767361111143418.7826388889,#N/A,,,
★,-,18,2018/11/14 18:27,019-164-RED,14072,乗客アプリ（地図から）,6188,376,2,1,,2018/11/14 18:41,2018/11/14 18:56,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/14 18:41,2018/11/14 18:41,2018/11/14 18:59,2018/11/14 18:59,2018/11/14 18:37,2018/11/14 18:37,0:15:36,0:15:36,,00,03,,,2018/11/14 18:27,2018/11/14 18:56,43418.7687543418.7888888889,#N/A,,,
-,-,18,2018/11/14 18:28,166-627-agekke,14073,乗客アプリ（地図から）,1751,176,11,1,,2018/11/14 18:34,2018/11/14 18:42,35.445783 139.642958,横浜情報文化センター,35.443908 139.635249,イセザキ・モール,2018/11/14 18:36,2018/11/14 18:36,2018/11/14 18:42,2018/11/14 18:42,,2018/11/14 18:28,0:08:21,0:08:21,,00,05,,,2018/11/14 18:28,2018/11/14 18:42,43418.769444444443418.7791666667,肯定的,,,
-,-,18,2018/11/14 18:33,026-890-GREEN 026-889-GREEN,14075,乗客アプリ（地図から）,5353,351,5,2,,2018/11/14 18:41,2018/11/14 18:49,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 18:41,2018/11/14 18:41,2018/11/14 18:49,2018/11/14 18:55,,2018/11/14 18:33,0:08:30,0:17:00,,00,08,,,2018/11/14 18:33,2018/11/14 18:49,43418.772916666743418.7840277778,#N/A,,,
-,-,18,2018/11/14 18:34,050-580-STRAWBERRY,14076,まちかど端末（店舗から）,0,357,6,1,,2018/11/14 18:39,2018/11/14 18:51,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 18:37,2018/11/14 18:38,2018/11/14 18:46,2018/11/14 18:55,,2018/11/14 18:34,0:12:32,0:12:32,,01,04,,,2018/11/14 18:34,2018/11/14 18:51,43418.773611111143418.7854166667,#N/A,,,
-,-,18,2018/11/14 18:36,167-656-CAKE,14077,乗客アプリWeb（地図から）,6220,966,4,2,,2018/11/14 18:41,2018/11/14 18:52,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/14 18:44,2018/11/14 18:45,2018/11/14 18:54,2018/11/14 18:55,,2018/11/14 18:36,0:11:10,0:22:20,,00,05,,,2018/11/14 18:36,2018/11/14 18:52,43418.77543418.7861111111,#N/A,,,
-,-,18,2018/11/14 18:36,005-842-BLUE,14078,乗客アプリ（目的地から）,4652,974,4,1,,2018/11/14 18:44,2018/11/14 18:57,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 18:46,2018/11/14 18:46,2018/11/14 19:05,2018/11/14 19:05,,2018/11/14 18:36,0:13:25,0:13:25,,00,08,,,2018/11/14 18:36,2018/11/14 18:57,43418.77543418.7895833333,#N/A,,,
-,-,18,2018/11/14 18:38,018-546-RED,14080,乗客アプリ（目的地から）,3030,135,6,1,,2018/11/14 18:44,2018/11/14 18:48,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/14 18:42,2018/11/14 18:45,2018/11/14 18:49,2018/11/14 18:52,,2018/11/14 18:38,0:03:59,0:03:59,,01,05,,,2018/11/14 18:38,2018/11/14 18:48,43418.776388888943418.7833333333,#N/A,,,
-,-,18,2018/11/14 18:39,017-119-RED,14081,まちかど端末（店舗から）,0,318,5,1,,2018/11/14 18:44,2018/11/14 18:53,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443908 139.635249,イセザキ・モール,2018/11/14 18:46,2018/11/14 18:46,2018/11/14 19:02,2018/11/14 19:02,,2018/11/14 18:39,0:09:28,0:09:28,,00,04,,,2018/11/14 18:39,2018/11/14 18:53,43418.777083333343418.7868055556,#N/A,,,
★,-,18,2018/11/14 18:41,167-663-CAKE,14082,乗客アプリ（目的地から）,5037,6,1,1,,2018/11/14 18:52,2018/11/14 19:02,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/14 18:52,2018/11/14 18:52,2018/11/14 19:00,2018/11/14 19:00,2018/11/14 18:51,2018/11/14 18:51,0:09:28,0:09:28,,00,00,,,2018/11/14 18:41,2018/11/14 19:02,43418.778472222243418.7930555556,#N/A,,,
★,-,18,2018/11/14 18:43,166-627-agekke,14084,乗客アプリ（地図から）,1751,600,1,1,,2018/11/14 19:02,2018/11/14 19:12,35.443908 139.635249,イセザキ・モール,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 19:00,2018/11/14 19:00,2018/11/14 19:10,2018/11/14 19:10,2018/11/14 18:53,2018/11/14 18:53,0:09:44,0:09:44,,02,08,,,2018/11/14 18:43,2018/11/14 19:12,43418.779861111143418.8,#N/A,,,
-,-,18,2018/11/14 18:44,105-930-SNOW,14085,乗客アプリ（目的地から）,6086,649,3,1,,2018/11/14 18:53,2018/11/14 19:13,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/14 18:56,2018/11/14 18:56,2018/11/14 19:10,2018/11/14 19:10,,2018/11/14 18:44,0:20:31,0:20:31,,00,08,,,2018/11/14 18:44,2018/11/14 19:13,43418.780555555643418.8006944444,肯定的,,,
★,-,18,2018/11/14 18:45,110-861-SUN 110-860-SUN,14086,乗客アプリ（地図から）,4013,36,2,2,,2018/11/14 18:52,2018/11/14 19:06,35.456605 139.635327,横浜ベイホテル東急,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/14 18:55,2018/11/14 18:55,2018/11/14 19:10,2018/11/14 19:10,2018/11/14 18:55,2018/11/14 18:55,0:13:54,0:27:48,,00,00,,,2018/11/14 18:45,2018/11/14 19:06,43418.7812543418.7958333333,#N/A,,,
-,-,18,2018/11/14 18:48,028-496-GREEN 062-869-BANANA,14087,乗客アプリ（地図から）,3338,76,8,2,,2018/11/14 18:55,2018/11/14 19:00,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.448676 139.635696,横浜平和プラザホテル,2018/11/14 18:53,2018/11/14 18:53,2018/11/14 19:01,2018/11/14 19:01,,2018/11/14 18:48,0:05:33,0:11:06,,01,06,,,2018/11/14 18:48,2018/11/14 19:00,43418.783333333343418.7916666667,肯定的,,,
-,-,18,2018/11/14 18:48,027-167-GREEN 027-374-GREEN 027-375-GREEN,14088,まちかど端末（店舗から）,0,248,6,3,,2018/11/14 18:59,2018/11/14 19:10,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/14 19:01,2018/11/14 19:01,2018/11/14 19:12,2018/11/14 19:12,,2018/11/14 18:48,0:10:17,0:30:51,,00,11,,,2018/11/14 18:48,2018/11/14 19:10,43418.783333333343418.7986111111,#N/A,,,
-,-,18,2018/11/14 18:50,105-869-SNOW,14090,乗客アプリ（地図から）,6139,866,7,1,,2018/11/14 18:57,2018/11/14 19:03,35.45435 139.631762,横浜ロイヤルパークホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/14 18:58,2018/11/14 18:58,2018/11/14 19:05,2018/11/14 19:05,,2018/11/14 18:50,0:06:13,0:06:13,,00,07,,,2018/11/14 18:50,2018/11/14 19:03,43418.784722222243418.79375,#N/A,,,
-,-,18,2018/11/14 18:51,020-932-GREEN 065-802-BANANA,14091,乗客アプリ（地図から）,6233,165,5,2,,2018/11/14 19:05,2018/11/14 19:16,35.441441 139.648505,横浜中華街朱雀門,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/14 19:00,2018/11/14 19:00,2018/11/14 19:18,2018/11/14 19:18,,2018/11/14 18:51,0:10:52,0:21:44,,04,13,,,2018/11/14 18:51,2018/11/14 19:16,43418.785416666743418.8027777778,#N/A,,,
-,-,18,2018/11/14 18:54,009-663-BLUE,14092,乗客アプリ（地図から）,2312,216,3,1,,2018/11/14 18:58,2018/11/14 19:06,35.456605 139.635327,横浜ベイホテル東急,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/14 19:02,2018/11/14 19:02,2018/11/14 19:11,2018/11/14 19:11,,2018/11/14 18:54,0:07:12,0:07:12,,00,04,,,2018/11/14 18:54,2018/11/14 19:06,43418.787543418.7958333333,#N/A,,,
-,-,18,2018/11/14 18:55,118-161-SUN,14093,まちかど端末（乗降ポイントから）,0,707,4,1,,2018/11/14 19:04,2018/11/14 19:07,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/11/14 19:07,2018/11/14 19:07,2018/11/14 19:13,2018/11/14 19:13,,2018/11/14 18:55,0:03:46,0:03:46,,00,08,,,2018/11/14 18:55,2018/11/14 19:07,43418.788194444443418.7965277778,#N/A,,,
-,-,18,2018/11/14 18:57,007-747-BLUE,14094,まちかど端末（店舗から）,0,439,2,1,,2018/11/14 19:00,2018/11/14 19:09,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 19:01,2018/11/14 19:01,2018/11/14 19:13,2018/11/14 19:13,,2018/11/14 18:57,0:09:35,0:09:35,,00,02,,,2018/11/14 18:57,2018/11/14 19:09,43418.789583333343418.7979166667,#N/A,,,
-,-,18,2018/11/14 18:59,000-625-BLUE 073-774-ORANGE 062-674-BANANA,14095,まちかど端末（店舗から）,0,115,8,3,,2018/11/14 19:07,2018/11/14 19:17,35.445857 139.647636,ホテルモントレ横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/14 19:08,2018/11/14 19:08,2018/11/14 19:26,2018/11/14 19:26,,2018/11/14 18:59,0:09:11,0:27:33,,00,08,,,2018/11/14 18:59,2018/11/14 19:17,43418.790972222243418.8034722222,#N/A,,,
★,☆,18,2018/11/14 17:15,104-728-SNOW,14003,乗客アプリ（目的地から）,6133,253,11,1,2018/11/14 17:16,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/14 18:15,,2018/11/14 18:27,,2018/11/14 18:15,2018/11/14 18:15,0:00:00,0:00:00,,00,00,,,2018/11/14 17:15,1900/1/0 0:00,43418.718750,#N/A,,,
-,☆,18,2018/11/14 18:04,105-869-SNOW,14045,乗客アプリ（地図から）,6139,48,11,1,2018/11/14 18:05,,,35.445857 139.647636,ホテルモントレ横浜,35.454389 139.630904,横浜ランドマークタワー,2018/11/14 18:21,,2018/11/14 18:35,,,2018/11/14 18:04,0:00:00,0:00:00,,00,16,,,2018/11/14 18:04,1900/1/0 0:00,43418.75277777780,#N/A,,※367行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:06,105-869-SNOW,14047,乗客アプリ（地図から）,6139,890,11,1,2018/11/14 18:06,,,35.445857 139.647636,ホテルモントレ横浜,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/14 18:22,,2018/11/14 18:36,,,2018/11/14 18:06,0:00:00,0:00:00,,00,,,,2018/11/14 18:06,1900/1/0 0:00,43418.75416666670,#N/A,,※366行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:10,018-327-RED,14053,乗客アプリ（目的地から）,4397,450,11,1,2018/11/14 18:17,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.454389 139.630904,横浜ランドマークタワー,2018/11/14 18:32,,2018/11/14 18:42,,,2018/11/14 18:10,0:00:00,0:00:00,,00,21,,,2018/11/14 18:10,1900/1/0 0:00,43418.75694444440,#N/A,,,
★,☆,18,2018/11/14 18:12,015-568-RED,14054,乗客アプリ（地図から）,3436,943,2,1,2018/11/14 18:12,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 18:46,,2018/11/14 18:56,,2018/11/14 18:22,2018/11/14 18:22,0:00:00,0:00:00,,00,24,,,2018/11/14 18:12,1900/1/0 0:00,43418.75833333330,#N/A,,,
-,☆,18,2018/11/14 18:12,167-665-CAKE,14055,乗客アプリWeb（目的地から）,6242,737,2,1,2018/11/14 18:12,,,35.445857 139.647636,ホテルモントレ横浜,35.443908 139.635249,イセザキ・モール,2018/11/14 18:33,,2018/11/14 18:41,,,2018/11/14 18:12,0:00:00,0:00:00,,00,21,,,2018/11/14 18:12,1900/1/0 0:00,43418.75833333330,#N/A,,,
-,☆,18,2018/11/14 18:18,008-014-BLUE,14061,乗客アプリ（地図から）,2654,836,3,1,2018/11/14 18:19,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.447541 139.644914,シルク博物館,2018/11/14 18:43,,2018/11/14 18:55,,,2018/11/14 18:18,0:00:00,0:00:00,,00,,,,2018/11/14 18:18,1900/1/0 0:00,43418.76250,#N/A,,※373行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:19,105-869-SNOW,14062,乗客アプリ（地図から）,6139,101,2,1,2018/11/14 18:19,,,35.447541 139.644914,シルク博物館,35.454389 139.630904,横浜ランドマークタワー,2018/11/14 18:32,,2018/11/14 18:49,,,2018/11/14 18:19,0:00:00,0:00:00,,00,,,,2018/11/14 18:19,1900/1/0 0:00,43418.76319444440,#N/A,,※374行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/11/14 18:20,008-014-BLUE,14063,乗客アプリ（地図から）,2654,819,4,1,2018/11/14 18:33,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447541 139.644914,シルク博物館,2018/11/14 18:42,,2018/11/14 18:54,,2018/11/14 18:30,2018/11/14 18:30,0:00:00,0:00:00,,00,12,,,2018/11/14 18:20,1900/1/0 0:00,43418.76388888890,#N/A,,※371行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:22,105-869-SNOW,14065,乗客アプリ（地図から）,6139,377,2,1,2018/11/14 18:22,,,35.447541 139.644914,シルク博物館,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/14 18:32,,2018/11/14 18:48,,,2018/11/14 18:22,0:00:00,0:00:00,,00,10,,,2018/11/14 18:22,1900/1/0 0:00,43418.76527777780,#N/A,,※372行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:24,019-164-RED,14067,乗客アプリ（地図から）,6188,669,3,1,2018/11/14 18:25,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 18:41,,2018/11/14 18:47,,,2018/11/14 18:24,0:00:00,0:00:00,,00,16,,,2018/11/14 18:24,1900/1/0 0:00,43418.76666666670,#N/A,,※377行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:25,022-187-GREEN 001-050-BLUE,14068,乗客アプリ（目的地から）,1358,796,3,2,2018/11/14 18:25,,,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 18:55,,2018/11/14 19:08,,,2018/11/14 18:25,0:00:00,0:00:00,,00,,,,2018/11/14 18:25,1900/1/0 0:00,43418.76736111110,#N/A,,※378行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:25,019-164-RED,14070,乗客アプリ（地図から）,6188,790,1,1,2018/11/14 18:26,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 18:42,,2018/11/14 18:48,,,2018/11/14 18:25,0:00:00,0:00:00,,00,,,,2018/11/14 18:25,1900/1/0 0:00,43418.76736111110,#N/A,,※375行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:26,022-187-GREEN 001-050-BLUE,14071,乗客アプリ（目的地から）,1358,15,1,2,2018/11/14 18:37,,,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/14 18:55,,2018/11/14 19:08,,,2018/11/14 18:26,0:00:00,0:00:00,,00,29,,,2018/11/14 18:26,1900/1/0 0:00,43418.76805555560,#N/A,,※376行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:29,114-000-SUN 113-699-SUN,14074,乗客アプリ（地図から）,3931,632,4,2,2018/11/14 18:29,,,35.448676 139.635696,横浜平和プラザホテル,35.443704 139.651332,ホテルメルパルク横浜,2018/11/14 18:52,,2018/11/14 19:03,,,2018/11/14 18:29,0:00:00,0:00:00,,00,23,,,2018/11/14 18:29,1900/1/0 0:00,43418.77013888890,#N/A,,,
-,☆,18,2018/11/14 18:37,015-842-RED,14079,乗客アプリ（目的地から）,5317,624,3,1,2018/11/14 18:42,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/14 18:44,,2018/11/14 18:53,,,2018/11/14 18:37,0:00:00,0:00:00,,00,06,,,2018/11/14 18:37,1900/1/0 0:00,43418.77569444440,#N/A,,※381行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:42,015-842-RED 016-759-RED 020-995-GREEN 020-993-GREEN 020-994-GREEN 020-996-GREEN,14083,乗客アプリ（目的地から）,5317,147,6,6,2018/11/14 18:43,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/14 19:04,,2018/11/14 19:19,,,2018/11/14 18:42,0:00:00,0:00:00,,00,,,,2018/11/14 18:42,1900/1/0 0:00,43418.77916666670,#N/A,,※380行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/14 18:48,105-869-SNOW,14089,乗客アプリ（地図から）,6139,757,5,1,2018/11/14 18:49,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/14 19:04,,2018/11/14 19:10,,,2018/11/14 18:48,0:00:00,0:00:00,,00,15,,,2018/11/14 18:48,1900/1/0 0:00,43418.78333333330,#N/A,,,
★,-,19,2018/11/14 18:04,167-654-CAKE,14044,乗客アプリWeb（簡単予約）,5795,325,9,1,,2018/11/14 19:02,2018/11/14 19:11,35.454389 139.630904,横浜ランドマークタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/14 19:04,2018/11/14 19:04,2018/11/14 19:17,2018/11/14 19:17,2018/11/14 19:04,2018/11/14 19:04,0:09:02,0:09:02,248,00,00,03,04,2018/11/14 18:04,2018/11/14 19:11,43418.752777777843418.7993055556,#N/A,,,
-,-,19,2018/11/14 19:02,028-591-GREEN,14096,まちかど端末（店舗から）,0,393,10,1,,2018/11/14 19:07,2018/11/14 19:12,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 19:10,2018/11/14 19:10,2018/11/14 19:19,2018/11/14 19:19,,2018/11/14 19:02,0:05:13,0:05:13,,00,05,,,2018/11/14 19:02,2018/11/14 19:12,43418.793055555643418.8,#N/A,,,
-,-,19,2018/11/14 19:04,018-826-RED,14097,乗客アプリ（地図から）,1789,234,7,1,,2018/11/14 19:10,2018/11/14 19:16,35.454389 139.630904,横浜ランドマークタワー,35.445857 139.647636,ホテルモントレ横浜,2018/11/14 19:08,2018/11/14 19:08,2018/11/14 19:20,2018/11/14 19:20,,2018/11/14 19:04,0:06:34,0:06:34,,01,05,,,2018/11/14 19:04,2018/11/14 19:16,43418.794444444443418.8027777778,#N/A,,,
-,-,19,2018/11/14 19:08,005-798-BLUE 069-408-BANANA,14098,乗客アプリ（目的地から）,5702,977,2,2,,2018/11/14 19:14,2018/11/14 19:35,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/14 19:17,2018/11/14 19:17,2018/11/14 19:27,2018/11/14 19:27,,2018/11/14 19:08,0:21:21,0:42:42,,00,05,,,2018/11/14 19:08,2018/11/14 19:35,43418.797222222243418.8159722222,肯定的,,,
★,-,19,2018/11/14 19:15,018-617-RED,14099,乗客アプリ（地図から）,6170,500,2,1,,2018/11/14 19:26,2018/11/14 19:34,35.443908 139.635249,イセザキ・モール,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/14 19:25,2018/11/14 19:25,2018/11/14 19:33,2018/11/14 19:33,2018/11/14 19:25,2018/11/14 19:25,0:07:42,0:07:42,,01,01,,,2018/11/14 19:15,2018/11/14 19:34,43418.802083333343418.8152777778,#N/A,,,
-,-,19,2018/11/14 19:26,050-579-STRAWBERRY,14102,まちかど端末（店舗から）,0,859,6,1,,2018/11/14 19:27,2018/11/14 19:37,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/14 19:27,2018/11/14 19:27,2018/11/14 19:41,2018/11/14 19:41,,2018/11/14 19:26,0:09:54,0:09:54,,00,01,,,2018/11/14 19:26,2018/11/14 19:37,43418.809722222243418.8173611111,#N/A,,,
-,-,19,2018/11/14 19:26,020-136-GREEN,14103,まちかど端末（乗降ポイントから）,0,835,10,1,,2018/11/14 19:28,2018/11/14 19:35,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 19:27,2018/11/14 19:27,2018/11/14 19:40,2018/11/14 19:40,,2018/11/14 19:26,0:07:26,0:07:26,,00,01,,,2018/11/14 19:26,2018/11/14 19:35,43418.809722222243418.8159722222,#N/A,,,
-,-,19,2018/11/14 19:30,114-425-SUN,14104,乗客アプリ（地図から）,4054,165,3,1,,2018/11/14 19:38,2018/11/14 19:44,35.443908 139.635249,イセザキ・モール,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/14 19:36,2018/11/14 19:36,2018/11/14 19:45,2018/11/14 19:45,,2018/11/14 19:30,0:05:33,0:05:33,,02,08,,,2018/11/14 19:30,2018/11/14 19:44,43418.812543418.8222222222,#N/A,,,
-,-,19,2018/11/14 19:31,103-694-SNOW,14105,乗客アプリ（地図から）,5719,948,11,1,,2018/11/14 19:36,2018/11/14 19:45,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/14 19:37,2018/11/14 19:37,2018/11/14 19:50,2018/11/14 19:50,,2018/11/14 19:31,0:08:51,0:08:51,,00,05,,,2018/11/14 19:31,2018/11/14 19:45,43418.813194444443418.8229166667,#N/A,,,
-,-,19,2018/11/14 19:31,008-019-BLUE,14106,乗客アプリ（目的地から）,3435,317,7,1,,2018/11/14 19:36,2018/11/14 19:42,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/14 19:33,2018/11/14 19:33,2018/11/14 19:40,2018/11/14 19:40,,2018/11/14 19:31,0:06:33,0:06:33,,03,04,,,2018/11/14 19:31,2018/11/14 19:42,43418.813194444443418.8208333333,#N/A,,,
-,-,19,2018/11/14 19:32,024-683-GREEN,14107,乗客アプリ（地図から）,3836,987,9,1,,2018/11/14 19:35,2018/11/14 19:47,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/14 19:34,2018/11/14 19:34,2018/11/14 19:47,2018/11/14 19:52,,2018/11/14 19:32,0:12:32,0:12:32,,00,02,,,2018/11/14 19:32,2018/11/14 19:47,43418.813888888943418.8243055556,#N/A,,,
-,-,19,2018/11/14 19:32,051-659-STRAWBERRY 051-641-STRAWBERRY,14108,乗客アプリ（目的地から）,6135,531,13,2,,2018/11/14 19:39,2018/11/14 19:42,35.443908 139.635249,イセザキ・モール,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 19:36,2018/11/14 19:36,2018/11/14 19:43,2018/11/14 19:43,,2018/11/14 19:32,0:03:36,0:07:12,,03,06,,,2018/11/14 19:32,2018/11/14 19:42,43418.813888888943418.8208333333,#N/A,,,
-,-,19,2018/11/14 19:34,007-745-BLUE,14109,まちかど端末（店舗から）,0,395,1,1,,2018/11/14 19:36,2018/11/14 19:41,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 19:35,2018/11/14 19:35,2018/11/14 19:44,2018/11/14 19:44,,2018/11/14 19:34,0:05:54,0:05:54,,00,01,,,2018/11/14 19:34,2018/11/14 19:41,43418.815277777843418.8201388889,#N/A,,,
★,-,19,2018/11/14 19:39,063-380-BANANA 063-232-BANANA,14112,乗客アプリ（地図から）,5528,32,1,2,,2018/11/14 19:47,2018/11/14 19:59,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/14 19:49,2018/11/14 19:49,2018/11/14 20:07,2018/11/14 20:07,2018/11/14 19:49,2018/11/14 19:49,0:11:27,0:22:54,,00,00,,,2018/11/14 19:39,2018/11/14 19:59,43418.8187543418.8326388889,肯定的,,,
-,-,19,2018/11/14 19:42,021-215-GREEN,14113,乗客アプリ（目的地から）,1747,919,5,1,,2018/11/14 19:46,2018/11/14 19:53,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/14 19:46,2018/11/14 19:46,2018/11/14 19:56,2018/11/14 19:56,,2018/11/14 19:42,0:06:07,0:06:07,,00,04,,,2018/11/14 19:42,2018/11/14 19:53,43418.820833333343418.8284722222,#N/A,,,
