,,,日時,,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
★,-,19,2018/11/29 19:06,075-825-ORANGE 075-826-ORANGE 075-804-ORANGE,21985,乗客アプリ（目的地から）,5476,794,9,3,,2018/11/29 19:13,2018/11/29 19:21,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/29 19:16,2018/11/29 19:16,2018/11/29 19:31,2018/11/29 19:31,2018/11/29 19:16,2018/11/29 19:16,0:08:17,0:24:51,,00,00,,,,,
-,-,19,2018/11/29 19:07,036-309-YELLOW,21986,乗客アプリ（目的地から）,3030,15,10,1,,2018/11/29 19:09,2018/11/29 19:15,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/29 19:08,2018/11/29 19:08,2018/11/29 19:15,2018/11/29 19:15,,2018/11/29 19:07,0:06:10,0:06:10,,00,01,,,,,
-,-,19,2018/11/29 19:07,070-357-ORANGE,21987,乗客アプリ（地図から）,3445,756,4,1,,2018/11/29 19:16,2018/11/29 19:19,35.450447 139.635947,馬車道駅（みなとみらい線）,35.447546 139.64358,横浜開港資料館,2018/11/29 19:17,2018/11/29 19:17,2018/11/29 19:23,2018/11/29 19:23,,2018/11/29 19:07,0:03:06,0:03:06,,00,09,,,,,
★,-,19,2018/11/29 19:07,035-602-YELLOW 035-582-YELLOW,21988,まちかど端末（乗降ポイントから）,0,28,5,2,,2018/11/29 19:16,2018/11/29 19:24,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 19:17,2018/11/29 19:17,2018/11/29 19:32,2018/11/29 19:32,2018/11/29 19:17,2018/11/29 19:17,0:07:34,0:15:08,,00,00,,,,,
-,-,19,2018/11/29 19:13,035-806-YELLOW 035-807-YELLOW 035-805-YELLOW,21989,まちかど端末（乗降ポイントから）,0,649,1,3,,2018/11/29 19:17,2018/11/29 19:24,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 19:17,2018/11/29 19:17,2018/11/29 19:29,2018/11/29 19:29,,2018/11/29 19:13,0:07:23,0:22:09,,00,03,,,,,
-,-,19,2018/11/29 19:15,035-599-YELLOW 035-573-YELLOW,21990,まちかど端末（店舗から）,0,764,6,2,,2018/11/29 19:22,2018/11/29 19:36,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/29 19:21,2018/11/29 19:21,2018/11/29 19:34,2018/11/29 19:42,,2018/11/29 19:15,0:14:31,0:29:02,,01,07,,,,,
-,-,19,2018/11/29 19:15,005-778-BLUE,21991,乗客アプリ（Myルートから）,5179,807,11,1,,2018/11/29 19:23,2018/11/29 19:27,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/29 19:23,2018/11/29 19:23,2018/11/29 19:35,2018/11/29 19:35,,2018/11/29 19:15,0:03:55,0:03:55,,00,08,,,,,
-,-,19,2018/11/29 19:18,026-487-GREEN 026-488-GREEN 026-485-GREEN 026-486-GREEN,21992,乗客アプリ（地図から）,3436,142,8,4,,2018/11/29 19:30,2018/11/29 19:37,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/29 19:27,2018/11/29 19:27,2018/11/29 19:39,2018/11/29 19:39,,2018/11/29 19:18,0:06:55,0:27:40,,03,11,,,,,
★,-,19,2018/11/29 19:18,015-890-RED 015-892-RED,21993,乗客アプリ（地図から）,5970,3,6,2,,2018/11/29 19:29,2018/11/29 19:36,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/29 19:28,2018/11/29 19:28,2018/11/29 19:41,2018/11/29 19:41,2018/11/29 19:28,2018/11/29 19:28,0:07:41,0:15:22,,00,00,,,,,
-,-,19,2018/11/29 19:19,036-585-YELLOW,21994,まちかど端末（店舗から）,0,296,2,1,,2018/11/29 19:21,2018/11/29 19:26,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 19:21,2018/11/29 19:21,2018/11/29 19:30,2018/11/29 19:30,,2018/11/29 19:19,0:05:33,0:05:33,,00,01,,,,,
-,-,19,2018/11/29 19:22,118-835-SUN 118-660-SUN,21995,乗客アプリ（目的地から）,7705,672,10,2,,2018/11/29 19:27,2018/11/29 19:36,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/11/29 19:25,2018/11/29 19:25,2018/11/29 19:34,2018/11/29 19:34,,2018/11/29 19:22,0:09:15,0:18:30,,02,05,,,,,
-,-,19,2018/11/29 19:23,006-284-BLUE,21996,乗客アプリ（地図から）,3537,670,7,1,,2018/11/29 19:26,2018/11/29 19:32,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 19:26,2018/11/29 19:26,2018/11/29 19:36,2018/11/29 19:36,,2018/11/29 19:23,0:05:59,0:05:59,,00,02,,,,,
-,-,19,2018/11/29 19:27,022-336-GREEN 022-337-GREEN,21997,乗客アプリ（目的地から）,4860,953,4,2,,2018/11/29 19:31,2018/11/29 19:36,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 19:31,2018/11/29 19:31,2018/11/29 19:38,2018/11/29 19:38,,2018/11/29 19:27,0:05:00,0:10:00,,00,03,,,,,
★,-,19,2018/11/29 19:31,070-357-ORANGE,21998,乗客アプリ（地図から）,3445,993,3,1,,2018/11/29 19:40,2018/11/29 19:49,35.447546 139.64358,横浜開港資料館,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/29 19:41,2018/11/29 19:41,2018/11/29 19:55,2018/11/29 19:55,2018/11/29 19:41,2018/11/29 19:41,0:09:14,0:09:14,,00,00,,,,,
-,-,19,2018/11/29 19:35,026-286-GREEN,21999,まちかど端末（乗降ポイントから）,0,262,13,1,,2018/11/29 19:40,2018/11/29 19:44,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/29 19:39,2018/11/29 19:39,2018/11/29 19:46,2018/11/29 19:46,,2018/11/29 19:35,0:04:21,0:04:21,,00,04,,,,,
★,-,19,2018/11/29 19:36,019-011-RED,22000,乗客アプリ（地図から）,3441,940,9,1,,2018/11/29 19:47,2018/11/29 19:52,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/29 19:46,2018/11/29 19:46,2018/11/29 19:55,2018/11/29 19:55,2018/11/29 19:46,2018/11/29 19:46,0:05:18,0:05:18,,00,00,,,,,
-,-,19,2018/11/29 19:37,118-023-SUN,22001,乗客アプリ（Myルートから）,2512,382,2,1,,2018/11/29 19:39,2018/11/29 19:46,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 19:39,2018/11/29 19:39,2018/11/29 19:49,2018/11/29 19:49,,2018/11/29 19:37,0:06:50,0:06:50,,00,02,,,,,
-,-,19,2018/11/29 19:43,166-432-agekke,22002,乗客アプリ（目的地から）,5428,41,13,1,,2018/11/29 19:44,2018/11/29 19:51,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/29 19:47,2018/11/29 19:47,2018/11/29 19:54,2018/11/29 19:54,,2018/11/29 19:43,0:06:09,0:06:09,,00,01,,,,,
-,-,19,2018/11/29 19:44,035-867-YELLOW 035-865-YELLOW 035-866-YELLOW,22003,まちかど端末（乗降ポイントから）,0,235,4,3,,2018/11/29 19:47,2018/11/29 19:57,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/29 19:46,2018/11/29 19:46,2018/11/29 19:59,2018/11/29 19:59,,2018/11/29 19:44,0:09:19,0:27:57,,01,03,,,,,
-,-,19,2018/11/29 19:47,035-976-YELLOW 035-975-YELLOW,22004,乗客アプリ（目的地から）,3162,489,11,2,,2018/11/29 19:49,2018/11/29 20:06,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/29 19:49,2018/11/29 19:49,2018/11/29 20:02,2018/11/29 20:09,,2018/11/29 19:47,0:17:03,0:34:06,,00,02,,,,,
-,-,19,2018/11/29 19:48,035-758-YELLOW 035-765-YELLOW,22005,まちかど端末（乗降ポイントから）,0,330,5,2,,2018/11/29 19:52,2018/11/29 19:59,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 19:51,2018/11/29 19:51,2018/11/29 20:02,2018/11/29 20:02,,2018/11/29 19:48,0:07:01,0:14:02,,00,04,,,,,
-,-,19,2018/11/29 19:52,035-796-YELLOW 035-812-YELLOW 035-814-YELLOW 035-813-YELLOW,22007,まちかど端末（店舗から）,0,160,2,4,,2018/11/29 19:56,2018/11/29 20:02,35.452963 139.642093,横浜赤レンガ倉庫,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/29 19:56,2018/11/29 19:56,2018/11/29 20:07,2018/11/29 20:07,,2018/11/29 19:52,0:06:18,0:25:12,,00,03,,,,,
-,-,19,2018/11/29 19:59,035-774-YELLOW,22009,乗客アプリ（目的地から）,7778,455,1,1,,2018/11/29 20:05,2018/11/29 20:11,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 20:05,2018/11/29 20:05,2018/11/29 20:15,2018/11/29 20:15,,2018/11/29 19:59,0:06:17,0:06:17,,00,06,,,,,
-,-,19,2018/11/29 19:59,035-801-YELLOW 035-803-YELLOW,22010,乗客アプリ（目的地から）,7771,12,4,2,,2018/11/29 20:03,2018/11/29 20:08,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/29 20:06,2018/11/29 20:06,2018/11/29 20:16,2018/11/29 20:16,,2018/11/29 19:59,0:04:50,0:09:40,,00,03,,,,,
-,☆,19,2018/11/29 19:01,026-285-GREEN,21977,乗客アプリ（Myルートから）,7569,656,10,1,2018/11/29 19:02,,,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/29 19:07,,2018/11/29 19:14,,,2018/11/29 19:01,0:00:00,0:00:00,,00,05,,,,,
-,☆,19,2018/11/29 19:04,035-602-YELLOW 035-582-YELLOW,21982,まちかど端末（乗降ポイントから）,0,829,1,2,2018/11/29 19:06,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 19:07,,2018/11/29 19:25,,,2018/11/29 19:04,0:00:00,0:00:00,,00,03,,,,,
★,☆,19,2018/11/29 19:04,075-825-ORANGE,21983,乗客アプリ（目的地から）,5476,910,3,1,2018/11/29 19:05,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/29 19:14,,2018/11/29 19:29,,2018/11/29 19:14,2018/11/29 19:14,0:00:00,0:00:00,,00,00,,,,,
★,☆,19,2018/11/29 19:48,035-801-YELLOW,22006,乗客アプリ（目的地から）,7771,148,11,1,2018/11/29 19:58,,,35.453715 139.638133,横浜ワールドポーターズ,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/29 19:58,,2018/11/29 20:08,,2018/11/29 19:58,2018/11/29 19:58,0:00:00,0:00:00,,00,00,,,,,
-,☆,19,2018/11/29 19:59,033-723-YELLOW 033-724-YELLOW 033-722-YELLOW,22008,まちかど端末（乗降ポイントから）,0,782,6,3,2018/11/29 20:07,,,35.453715 139.638133,横浜ワールドポーターズ,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/29 20:03,,2018/11/29 20:18,,,2018/11/29 19:59,0:00:00,0:00:00,,00,08,,,,,
★,-,20,2018/11/29 19:05,035-863-YELLOW,21984,まちかど端末（乗降ポイントから）,0,306,15,1,,2018/11/29 19:58,2018/11/29 20:02,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.455715 139.638114,横浜みなとみらい万葉倶楽部,2018/11/29 20:05,2018/11/29 20:05,2018/11/29 20:11,2018/11/29 20:11,2018/11/29 20:05,2018/11/29 20:05,0:03:38,0:03:38,316,00,00,03,02,,,
-,-,20,2018/11/29 20:02,076-764-ORANGE,22011,乗客アプリ（Myルートから）,5455,839,10,1,,2018/11/29 20:04,2018/11/29 20:11,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/29 20:04,2018/11/29 20:04,2018/11/29 20:14,2018/11/29 20:14,,2018/11/29 20:02,0:07:02,0:07:02,,00,02,,,,,
-,-,20,2018/11/29 20:04,113-220-SUN 113-219-SUN,22012,乗客アプリ（地図から）,4956,676,5,2,,2018/11/29 20:07,2018/11/29 20:11,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 20:08,2018/11/29 20:08,2018/11/29 20:18,2018/11/29 20:18,,2018/11/29 20:04,0:04:40,0:09:20,,00,02,,,,,
-,-,20,2018/11/29 20:06,070-357-ORANGE,22013,乗客アプリ（地図から）,3445,845,9,1,,2018/11/29 20:09,2018/11/29 20:19,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 20:08,2018/11/29 20:08,2018/11/29 20:17,2018/11/29 20:17,,2018/11/29 20:06,0:10:21,0:10:21,,01,03,,,,,
-,-,20,2018/11/29 20:07,007-359-BLUE,22014,乗客アプリ（地図から）,6060,253,8,1,,2018/11/29 20:11,2018/11/29 20:16,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.456605 139.635327,横浜ベイホテル東急,2018/11/29 20:08,2018/11/29 20:08,2018/11/29 20:15,2018/11/29 20:15,,2018/11/29 20:07,0:05:24,0:05:24,,02,04,,,,,
-,-,20,2018/11/29 20:12,035-897-YELLOW,22017,乗客アプリ（目的地から）,2914,261,10,1,,2018/11/29 20:14,2018/11/29 20:20,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 20:14,2018/11/29 20:14,2018/11/29 20:24,2018/11/29 20:24,,2018/11/29 20:12,0:05:41,0:05:41,,00,01,,,,,
-,-,20,2018/11/29 20:13,035-753-YELLOW 035-754-YELLOW,22019,まちかど端末（店舗から）,0,376,6,2,,2018/11/29 20:16,2018/11/29 20:21,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/11/29 20:17,2018/11/29 20:17,2018/11/29 20:30,2018/11/29 20:30,,2018/11/29 20:13,0:04:38,0:09:16,,00,03,,,,,
-,-,20,2018/11/29 20:14,012-367-RED,22020,まちかど端末（乗降ポイントから）,0,318,5,1,,2018/11/29 20:17,2018/11/29 20:31,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 20:19,2018/11/29 20:19,2018/11/29 20:29,2018/11/29 20:29,,2018/11/29 20:14,0:13:35,0:13:35,,00,03,,,,,
-,-,20,2018/11/29 20:15,033-293-YELLOW 007-574-BLUE,22023,乗客アプリ（Myルートから）,1358,504,15,2,,2018/11/29 20:21,2018/11/29 20:26,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 20:22,2018/11/29 20:22,2018/11/29 20:32,2018/11/29 20:32,,2018/11/29 20:15,0:05:09,0:10:18,,00,06,,,,,
★,-,20,2018/11/29 20:16,073-718-ORANGE,22024,乗客アプリ（Myルートから）,3462,11,11,1,,2018/11/29 20:21,2018/11/29 20:28,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/29 20:26,2018/11/29 20:26,2018/11/29 20:39,2018/11/29 20:39,2018/11/29 20:26,2018/11/29 20:26,0:07:26,0:07:26,,00,00,,,,,
-,-,20,2018/11/29 20:17,025-529-GREEN,22025,乗客アプリ（Myルートから）,5351,587,3,1,,2018/11/29 20:20,2018/11/29 20:31,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443073 139.651914,横浜人形の家,2018/11/29 20:20,2018/11/29 20:20,2018/11/29 20:35,2018/11/29 20:35,,2018/11/29 20:17,0:10:58,0:10:58,,00,03,,,,,
-,-,20,2018/11/29 20:19,035-767-YELLOW 035-761-YELLOW,22026,まちかど端末（店舗から）,0,255,1,2,,2018/11/29 20:26,2018/11/29 20:30,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/29 20:26,2018/11/29 20:26,2018/11/29 20:34,2018/11/29 20:34,,2018/11/29 20:19,0:04:10,0:08:20,,00,06,,,,,
★,-,20,2018/11/29 20:19,033-960-YELLOW,22027,乗客アプリ（Myルートから）,2737,57,5,1,,2018/11/29 20:29,2018/11/29 20:34,35.443908 139.635249,イセザキ・モール,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/29 20:29,2018/11/29 20:29,2018/11/29 20:38,2018/11/29 20:38,2018/11/29 20:29,2018/11/29 20:29,0:05:02,0:05:02,,00,00,,,,,
★,-,20,2018/11/29 20:20,166-367-agekke,22028,乗客アプリ（簡単予約）,1668,357,2,1,,2018/11/29 20:31,2018/11/29 20:44,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/29 20:30,2018/11/29 20:30,2018/11/29 20:45,2018/11/29 20:45,2018/11/29 20:30,2018/11/29 20:30,0:12:58,0:12:58,,01,01,,,,,
-,-,20,2018/11/29 20:22,011-689-RED,22029,まちかど端末（店舗から）,0,746,6,1,,2018/11/29 20:25,2018/11/29 20:32,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 20:25,2018/11/29 20:25,2018/11/29 20:34,2018/11/29 20:34,,2018/11/29 20:22,0:07:11,0:07:11,,00,03,,,,,
-,-,20,2018/11/29 20:25,006-844-BLUE,22030,乗客アプリ（目的地から）,2823,181,10,1,,2018/11/29 20:26,2018/11/29 20:29,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/29 20:26,2018/11/29 20:26,2018/11/29 20:38,2018/11/29 20:38,,2018/11/29 20:25,0:02:49,0:02:49,,00,01,,,,,
-,-,20,2018/11/29 20:28,036-591-YELLOW 036-590-YELLOW 036-592-YELLOW,22031,まちかど端末（乗降ポイントから）,0,559,7,3,,2018/11/29 20:33,2018/11/29 20:41,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/29 20:34,2018/11/29 20:34,2018/11/29 20:47,2018/11/29 20:47,,2018/11/29 20:28,0:08:30,0:25:30,,00,05,,,,,
-,-,20,2018/11/29 20:31,036-593-YELLOW,22032,まちかど端末（店舗から）,0,828,15,1,,2018/11/29 20:33,2018/11/29 20:38,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 20:33,2018/11/29 20:33,2018/11/29 20:42,2018/11/29 20:42,,2018/11/29 20:31,0:05:02,0:05:02,,00,02,,,,,
-,-,20,2018/11/29 20:32,166-392-agekke,22033,まちかど端末（乗降ポイントから）,0,290,10,1,,2018/11/29 20:39,2018/11/29 20:47,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/29 20:34,2018/11/29 20:34,2018/11/29 20:46,2018/11/29 20:46,,2018/11/29 20:32,0:08:18,0:08:18,,04,06,,,,,
★,-,20,2018/11/29 20:32,166-491-agekke,22034,乗客アプリ（Myルートから）,2176,37,8,1,,2018/11/29 20:39,2018/11/29 20:45,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/29 20:42,2018/11/29 20:42,2018/11/29 20:50,2018/11/29 20:50,2018/11/29 20:42,2018/11/29 20:42,0:06:01,0:06:01,,00,00,,,,,
-,-,20,2018/11/29 20:36,075-980-ORANGE,22035,まちかど端末（店舗から）,0,661,3,1,,2018/11/29 20:40,2018/11/29 20:48,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/11/29 20:40,2018/11/29 20:40,2018/11/29 20:48,2018/11/29 20:48,,2018/11/29 20:36,0:07:26,0:07:26,,00,04,,,,,
-,-,20,2018/11/29 20:36,035-810-YELLOW 035-808-YELLOW,22036,まちかど端末（乗降ポイントから）,0,166,11,2,,2018/11/29 20:38,2018/11/29 20:45,35.452963 139.642093,横浜赤レンガ倉庫,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/29 20:38,2018/11/29 20:38,2018/11/29 20:48,2018/11/29 20:48,,2018/11/29 20:36,0:07:11,0:14:22,,00,02,,,,,
-,-,20,2018/11/29 20:38,012-526-RED,22037,乗客アプリ（目的地から）,1312,481,6,1,,2018/11/29 20:40,2018/11/29 20:45,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/29 20:39,2018/11/29 20:39,2018/11/29 20:49,2018/11/29 20:49,,2018/11/29 20:38,0:04:19,0:04:19,,01,02,,,,,
-,-,20,2018/11/29 20:39,063-791-BANANA 063-792-BANANA,22038,乗客アプリ（地図から）,5131,473,13,2,,2018/11/29 20:42,2018/11/29 20:47,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/29 20:42,2018/11/29 20:42,2018/11/29 20:54,2018/11/29 20:54,,2018/11/29 20:39,0:04:51,0:09:42,,00,02,,,,,
-,-,20,2018/11/29 20:43,073-522-ORANGE,22039,まちかど端末（乗降ポイントから）,0,302,5,1,,2018/11/29 20:47,2018/11/29 20:56,35.45435 139.631762,横浜ロイヤルパークホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/29 20:48,2018/11/29 20:48,2018/11/29 20:54,2018/11/29 21:01,,2018/11/29 20:43,0:08:27,0:08:27,,00,03,,,,,
★,-,20,2018/11/29 20:45,168-004-CAKE,22040,乗客アプリWeb（地図から）,7758,761,15,2,,2018/11/29 20:50,2018/11/29 21:00,35.448801 139.636702,ホテルルートイン横浜馬車道,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/29 20:55,2018/11/29 20:55,2018/11/29 21:04,2018/11/29 21:04,2018/11/29 20:55,2018/11/29 20:55,0:09:42,0:19:24,,00,00,,,,,
