,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
★,-,18,2018/12/10 17:41,040-262-BLACK 040-263-BLACK,29429,乗客アプリ（目的地から）,8928,744,7,2,,2018/12/10 18:41,2018/12/10 18:49,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 18:45,2018/12/10 18:45,2018/12/10 18:56,2018/12/10 18:56,2018/12/10 18:41,2018/12/10 18:41,0:07:39,0:15:18,,00,00,,,,,
★,-,18,2018/12/10 17:50,035-165-YELLOW 016-893-RED 026-705-GREEN,29437,乗客アプリ（地図から）,8191,152,6,3,,2018/12/10 18:51,2018/12/10 19:03,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 18:50,2018/12/10 18:50,2018/12/10 19:14,2018/12/10 19:02,2018/12/10 18:50,2018/12/10 18:50,0:11:42,0:35:06,,00,00,,,,,
★,-,18,2018/12/10 17:56,076-960-ORANGE,29451,まちかど端末（店舗から）,0,470,5,1,,2018/12/10 18:32,2018/12/10 18:39,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:34,2018/12/10 18:34,2018/12/10 18:46,2018/12/10 18:44,2018/12/10 18:06,2018/12/10 18:06,0:07:53,0:07:53,,00,25,,,,,
★,-,18,2018/12/10 17:59,075-937-ORANGE 065-146-BANANA 077-344-ORANGE,29457,乗客アプリ（地図から）,2758,783,11,3,,2018/12/10 18:26,2018/12/10 18:35,35.448801 139.636702,ホテルルートイン横浜馬車道,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/10 18:29,2018/12/10 18:29,2018/12/10 18:42,2018/12/10 18:42,2018/12/10 18:09,2018/12/10 18:09,0:09:05,0:27:15,,00,16,,,,,
-,-,18,2018/12/10 18:00,168-352-CAKE,29459,乗客アプリWeb（簡単予約）,5795,638,10,1,,2018/12/10 18:06,2018/12/10 18:16,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:04,2018/12/10 18:04,2018/12/10 18:15,2018/12/10 18:18,,2018/12/10 18:00,0:10:29,0:10:29,,01,06,,,,,
★,-,18,2018/12/10 18:01,029-628-GREEN 019-555-RED 030-376-YELLOW,29462,乗客アプリ（地図から）,2934,608,2,3,,2018/12/10 18:20,2018/12/10 18:33,35.453715 139.638133,横浜ワールドポーターズ,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/10 18:24,2018/12/10 18:24,2018/12/10 18:34,2018/12/10 18:39,2018/12/10 18:11,2018/12/10 18:11,0:13:03,0:39:09,,00,09,,,,,
★,-,18,2018/12/10 18:01,038-279-YELLOW,29463,まちかど端末（乗降ポイントから）,0,458,9,1,,2018/12/10 18:04,2018/12/10 18:16,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/10 18:11,2018/12/10 18:11,2018/12/10 18:22,2018/12/10 18:16,2018/12/10 18:11,2018/12/10 18:11,0:12:01,0:12:01,,00,00,,,,,
★,-,18,2018/12/10 18:01,023-824-GREEN 066-233-BANANA,29466,乗客アプリ（地図から）,5455,82,8,2,,2018/12/10 18:49,2018/12/10 19:01,35.443073 139.651914,横浜人形の家,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 18:47,2018/12/10 18:47,2018/12/10 19:01,2018/12/10 19:10,2018/12/10 18:11,2018/12/10 18:11,0:11:53,0:23:46,,01,37,,,,,
★,-,18,2018/12/10 18:03,010-737-RED,29469,まちかど端末（乗降ポイントから）,0,874,1,1,,2018/12/10 18:43,2018/12/10 18:51,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:42,2018/12/10 18:43,2018/12/10 18:54,2018/12/10 18:56,2018/12/10 18:12,2018/12/10 18:12,0:08:05,0:08:05,,00,30,,,,,
-,-,18,2018/12/10 18:03,027-499-GREEN,29468,乗客アプリ（簡単予約）,5287,365,1,1,,2018/12/10 18:24,2018/12/10 18:34,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:21,2018/12/10 18:24,2018/12/10 18:30,2018/12/10 18:33,,2018/12/10 18:03,0:10:33,0:10:33,,03,21,,,,,
-,-,18,2018/12/10 18:12,025-924-GREEN,29488,乗客アプリ（Myルートから）,4442,122,9,1,,2018/12/10 18:16,2018/12/10 18:26,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 18:15,2018/12/10 18:16,2018/12/10 18:21,2018/12/10 18:28,,2018/12/10 18:12,0:09:34,0:09:34,,00,04,,,,,
★,-,18,2018/12/10 18:15,104-297-SNOW,29494,乗客アプリ（地図から）,8800,393,4,1,,2018/12/10 18:30,2018/12/10 18:43,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.447541 139.644914,シルク博物館,2018/12/10 18:28,2018/12/10 18:30,2018/12/10 18:40,2018/12/10 18:47,2018/12/10 18:25,2018/12/10 18:25,0:13:24,0:13:24,,01,04,,,,,
★,-,18,2018/12/10 18:18,074-156-ORANGE,29501,乗客アプリ（Myルートから）,5357,328,4,1,,2018/12/10 18:35,2018/12/10 18:46,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 18:37,2018/12/10 18:37,2018/12/10 18:50,2018/12/10 18:47,2018/12/10 18:28,2018/12/10 18:28,0:11:10,0:11:10,,00,06,,,,,
-,-,18,2018/12/10 18:20,070-400-ORANGE,29506,まちかど端末（乗降ポイントから）,0,94,4,1,,2018/12/10 18:52,2018/12/10 19:16,35.443073 139.651914,横浜人形の家,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 18:52,2018/12/10 18:52,2018/12/10 19:05,2018/12/10 19:24,,2018/12/10 18:20,0:24:02,0:24:02,,00,32,,,,,
★,-,18,2018/12/10 18:20,062-698-BANANA,29507,乗客アプリ（簡単予約）,8250,378,2,1,,2018/12/10 18:29,2018/12/10 18:55,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 18:30,2018/12/10 18:32,2018/12/10 18:50,2018/12/10 18:55,2018/12/10 18:30,2018/12/10 18:30,0:25:35,0:25:35,,00,00,,,,,
-,-,18,2018/12/10 18:24,052-846-STRAWBERRY 052-845-STRAWBERRY,29515,まちかど端末（乗降ポイントから）,0,209,9,2,,2018/12/10 18:53,2018/12/10 19:00,35.45435 139.631762,横浜ロイヤルパークホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 19:05,2018/12/10 19:05,2018/12/10 19:14,2018/12/10 19:14,,2018/12/10 18:24,0:06:05,0:12:10,,00,29,,,,,
-,-,18,2018/12/10 18:24,034-074-YELLOW,29516,乗客アプリ（地図から）,5528,244,2,1,,2018/12/10 18:44,2018/12/10 18:59,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443073 139.651914,横浜人形の家,2018/12/10 18:52,2018/12/10 18:52,2018/12/10 19:05,2018/12/10 18:58,,2018/12/10 18:24,0:15:15,0:15:15,,00,19,,,,,
-,-,18,2018/12/10 18:27,032-958-YELLOW,29522,乗客アプリ（Myルートから）,8404,604,13,1,,2018/12/10 19:15,2018/12/10 19:24,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 19:15,2018/12/10 19:15,2018/12/10 19:22,2018/12/10 19:25,,2018/12/10 18:27,0:08:20,0:08:20,,00,48,,,,,
★,-,18,2018/12/10 18:28,035-683-YELLOW 040-180-BLACK 035-682-YELLOW 035-686-YELLOW,29524,まちかど端末（店舗から）,0,969,5,4,,2018/12/10 18:44,2018/12/10 18:54,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 18:51,2018/12/10 18:51,2018/12/10 19:07,2018/12/10 19:07,2018/12/10 18:37,2018/12/10 18:37,0:10:06,0:40:24,,00,07,,,,,
-,-,18,2018/12/10 18:29,121-408-SKY 121-409-SKY,29527,乗客アプリ（簡単予約）,2220,355,4,2,,2018/12/10 18:58,2018/12/10 19:04,35.441002 139.650809,横浜元町ショッピングストリート,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:55,2018/12/10 18:55,2018/12/10 19:08,2018/12/10 19:10,,2018/12/10 18:29,0:06:35,0:13:10,,02,28,,,,,
-,-,18,2018/12/10 18:30,065-342-BANANA,29528,乗客アプリ（Myルートから）,5074,434,15,1,,2018/12/10 18:33,2018/12/10 18:39,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 18:33,2018/12/10 18:33,2018/12/10 18:42,2018/12/10 18:39,,2018/12/10 18:30,0:05:42,0:05:42,,00,03,,,,,
-,-,18,2018/12/10 18:30,052-683-STRAWBERRY 052-664-STRAWBERRY,29529,乗客アプリ（簡単予約）,1396,412,15,2,,2018/12/10 18:46,2018/12/10 18:55,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 18:46,2018/12/10 18:46,2018/12/10 18:56,2018/12/10 18:56,,2018/12/10 18:30,0:08:32,0:17:04,,00,16,,,,,
-,-,18,2018/12/10 18:33,064-762-BANANA 062-660-BANANA,29533,乗客アプリ（Myルートから）,2855,230,15,2,,2018/12/10 18:47,2018/12/10 19:11,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:48,2018/12/10 18:48,2018/12/10 19:14,2018/12/10 19:14,,2018/12/10 18:33,0:23:33,0:47:06,,00,14,,,,,
-,-,18,2018/12/10 18:35,066-933-BANANA,29535,乗客アプリ（目的地から）,3401,883,9,1,,2018/12/10 19:15,2018/12/10 19:30,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 19:16,2018/12/10 19:16,2018/12/10 19:26,2018/12/10 19:26,,2018/12/10 18:35,0:14:55,0:14:55,,00,40,,,,,
-,-,18,2018/12/10 18:37,038-378-YELLOW 038-377-YELLOW 038-379-YELLOW,29537,乗客アプリ（地図から）,8911,210,8,3,,2018/12/10 18:52,2018/12/10 19:01,35.443659 139.650847,横浜マリンタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 18:52,2018/12/10 18:53,2018/12/10 19:07,2018/12/10 19:12,,2018/12/10 18:37,0:08:19,0:24:57,,00,14,,,,,
-,-,18,2018/12/10 18:40,166-347-agekke,29541,乗客アプリ（地図から）,1751,163,5,1,,2018/12/10 19:11,2018/12/10 19:25,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 19:10,2018/12/10 19:12,2018/12/10 19:27,2018/12/10 19:42,,2018/12/10 18:40,0:14:32,0:14:32,,00,30,,,,,
★,-,18,2018/12/10 18:43,119-606-SUN,29544,乗客アプリ（地図から）,8231,792,2,1,,2018/12/10 18:59,2018/12/10 19:24,35.443073 139.651914,横浜人形の家,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 19:04,2018/12/10 19:04,2018/12/10 19:17,2018/12/10 19:24,2018/12/10 18:53,2018/12/10 18:53,0:24:18,0:24:18,,00,06,,,,,
-,-,18,2018/12/10 18:44,103-003-SNOW,29549,まちかど端末（店舗から）,0,259,4,1,,2018/12/10 18:51,2018/12/10 19:04,35.443073 139.651914,横浜人形の家,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:00,2018/12/10 19:00,2018/12/10 19:12,2018/12/10 19:09,,2018/12/10 18:44,0:13:02,0:13:02,,00,07,,,,,
-,-,18,2018/12/10 18:47,121-431-SKY,29551,まちかど端末（乗降ポイントから）,0,858,3,1,,2018/12/10 19:07,2018/12/10 19:17,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443659 139.650847,横浜マリンタワー,2018/12/10 19:13,2018/12/10 19:13,2018/12/10 19:18,2018/12/10 19:18,,2018/12/10 18:47,0:09:52,0:09:52,,00,20,,,,,
-,-,18,2018/12/10 18:50,038-786-YELLOW 038-953-YELLOW 038-954-YELLOW,29557,まちかど端末（店舗から）,0,515,2,3,,2018/12/10 19:08,2018/12/10 19:17,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/12/10 19:07,2018/12/10 19:07,2018/12/10 19:18,2018/12/10 19:18,,2018/12/10 18:50,0:09:25,0:28:15,,00,17,,,,,
-,-,18,2018/12/10 18:51,005-322-BLUE 005-324-BLUE,29558,まちかど端末（乗降ポイントから）,0,537,15,2,,2018/12/10 18:55,2018/12/10 19:05,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 18:56,2018/12/10 18:56,2018/12/10 19:13,2018/12/10 19:10,,2018/12/10 18:51,0:09:24,0:18:48,,00,04,,,,,
-,-,18,2018/12/10 18:59,040-181-BLACK,29567,まちかど端末（店舗から）,0,229,6,1,,2018/12/10 19:06,2018/12/10 19:13,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443908 139.635249,イセザキ・モール,2018/12/10 19:09,2018/12/10 19:09,2018/12/10 19:17,2018/12/10 19:17,,2018/12/10 18:59,0:06:59,0:06:59,,00,06,,,,,
★,☆,18,2018/12/10 17:07,025-924-GREEN,29380,乗客アプリ（Myルートから）,4442,34,11,1,2018/12/10 18:07,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 18:07,,2018/12/10 18:17,,2018/12/10 18:07,2018/12/10 18:07,0:00:00,0:00:00,,00,00,,,,,
★,☆,18,2018/12/10 17:50,011-752-RED 012-466-RED 020-252-GREEN,29438,乗客アプリ（Myルートから）,4719,657,8,3,2018/12/10 17:51,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/10 18:54,,2018/12/10 19:09,,2018/12/10 18:00,2018/12/10 18:00,0:00:00,0:00:00,,00,53,,,,,
★,☆,18,2018/12/10 17:52,168-352-CAKE,29445,乗客アプリWeb（簡単予約）,5795,187,6,1,2018/12/10 17:53,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.454389 139.630904,横浜ランドマークタワー,2018/12/10 18:33,,2018/12/10 19:04,,2018/12/10 18:02,2018/12/10 18:02,0:00:00,0:00:00,,00,31,,,,,
★,☆,18,2018/12/10 17:54,010-737-RED,29446,まちかど端末（店舗から）,0,903,13,1,2018/12/10 17:55,,,35.443073 139.651914,横浜人形の家,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:27,,2018/12/10 18:43,,2018/12/10 18:04,2018/12/10 18:04,0:00:00,0:00:00,,00,23,,,,,
★,☆,18,2018/12/10 18:00,038-864-YELLOW,29460,乗客アプリ（Myルートから）,7019,600,1,1,2018/12/10 18:00,,,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 18:41,,2018/12/10 18:51,,2018/12/10 18:10,2018/12/10 18:10,0:00:00,0:00:00,,00,,,,,※609行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:00,038-864-YELLOW,29461,乗客アプリ（Myルートから）,7019,363,2,1,2018/12/10 18:00,,,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:23,,2018/12/10 18:32,,2018/12/10 18:10,2018/12/10 18:10,0:00:00,0:00:00,,00,13,,,,※608行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:01,011-752-RED,29464,乗客アプリ（地図から）,4719,293,2,1,2018/12/10 18:01,,,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/12/10 18:37,,2018/12/10 18:46,,,2018/12/10 18:01,0:00:00,0:00:00,,00,35,,,,,
-,☆,18,2018/12/10 18:01,056-918-STRAWBERRY 056-919-STRAWBERRY,29465,乗客アプリ（地図から）,5967,568,1,2,2018/12/10 18:02,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:40,,2018/12/10 18:49,,,2018/12/10 18:01,0:00:00,0:00:00,,00,38,,,,,
-,☆,18,2018/12/10 18:02,121-379-SKY,29467,乗客アプリ（地図から）,8889,171,2,1,2018/12/10 18:02,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 18:43,,2018/12/10 18:50,,,2018/12/10 18:02,0:00:00,0:00:00,,00,,,,,※613行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:03,121-379-SKY,29470,乗客アプリ（地図から）,8889,793,2,1,2018/12/10 18:15,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.448676 139.635696,横浜平和プラザホテル,2018/12/10 18:43,,2018/12/10 18:50,,2018/12/10 18:13,2018/12/10 18:13,0:00:00,0:00:00,,00,29,,,,※612行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:03,040-161-BLACK 040-160-BLACK,29471,まちかど端末（乗降ポイントから）,0,912,2,2,2018/12/10 18:04,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:57,,2018/12/10 19:06,,,2018/12/10 18:03,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:03,036-329-YELLOW,29472,乗客アプリ（地図から）,8943,411,1,1,2018/12/10 18:04,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:46,,2018/12/10 18:56,,,2018/12/10 18:03,0:00:00,0:00:00,,00,42,,,,,
-,☆,18,2018/12/10 18:04,052-846-STRAWBERRY 052-845-STRAWBERRY,29473,まちかど端末（乗降ポイントから）,0,997,2,2,2018/12/10 18:05,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:57,,2018/12/10 19:06,,,2018/12/10 18:04,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:06,040-160-BLACK 040-161-BLACK,29474,まちかど端末（乗降ポイントから）,0,284,2,2,2018/12/10 18:07,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:59,,2018/12/10 19:08,,,2018/12/10 18:06,0:00:00,0:00:00,,00,52,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:07,025-924-GREEN,29475,乗客アプリ（Myルートから）,4442,217,10,1,2018/12/10 18:07,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 19:00,,2018/12/10 19:08,,,2018/12/10 18:07,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:08,025-924-GREEN,29476,乗客アプリ（Myルートから）,4442,645,2,1,2018/12/10 18:08,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 18:59,,2018/12/10 19:05,,,2018/12/10 18:08,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:08,037-078-YELLOW,29477,まちかど端末（店舗から）,0,388,2,1,2018/12/10 18:09,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/12/10 18:46,,2018/12/10 18:56,,,2018/12/10 18:08,0:00:00,0:00:00,,00,37,,,,※※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:08,025-924-GREEN,29478,乗客アプリ（Myルートから）,4442,563,10,1,2018/12/10 18:09,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 19:00,,2018/12/10 19:08,,,2018/12/10 18:08,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:09,040-161-BLACK 040-160-BLACK,29479,まちかど端末（乗降ポイントから）,0,70,1,2,2018/12/10 18:09,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 19:00,,2018/12/10 19:09,,,2018/12/10 18:09,0:00:00,0:00:00,,00,51,,,,,
-,☆,18,2018/12/10 18:10,025-924-GREEN,29480,乗客アプリ（Myルートから）,4442,410,9,1,2018/12/10 18:10,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 18:17,,2018/12/10 18:22,,,2018/12/10 18:10,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:10,056-918-STRAWBERRY 056-919-STRAWBERRY,29481,乗客アプリ（地図から）,5967,691,2,2,2018/12/10 18:22,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:57,,2018/12/10 19:06,,,2018/12/10 18:10,0:00:00,0:00:00,,00,47,,,,,
-,☆,18,2018/12/10 18:10,025-924-GREEN,29482,乗客アプリ（Myルートから）,4442,589,10,1,2018/12/10 18:10,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 19:00,,2018/12/10 19:08,,,2018/12/10 18:10,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:10,025-924-GREEN,29483,乗客アプリ（Myルートから）,4442,345,9,1,2018/12/10 18:11,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 18:16,,2018/12/10 18:22,,,2018/12/10 18:10,0:00:00,0:00:00,,00,05,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:11,037-078-YELLOW 037-111-YELLOW,29484,まちかど端末（店舗から）,0,148,1,2,2018/12/10 18:12,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:02,,2018/12/10 19:12,,,2018/12/10 18:11,0:00:00,0:00:00,,00,,,,,※※※同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:11,113-944-SUN,29485,乗客アプリ（地図から）,8908,184,8,1,2018/12/10 18:11,,,35.443908 139.635249,イセザキ・モール,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:57,,2018/12/10 19:03,,2018/12/10 18:21,2018/12/10 18:21,0:00:00,0:00:00,,00,36,,,,,
-,☆,18,2018/12/10 18:11,025-924-GREEN,29486,乗客アプリ（地図から）,4442,860,10,1,2018/12/10 18:12,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:00,,2018/12/10 19:06,,,2018/12/10 18:11,0:00:00,0:00:00,,00,,,,,※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:12,066-933-BANANA,29487,乗客アプリ（目的地から）,3401,433,8,1,2018/12/10 18:35,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:54,,2018/12/10 19:15,,,2018/12/10 18:12,0:00:00,0:00:00,,00,42,,,,※※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:13,028-832-GREEN,29489,乗客アプリ（地図から）,3826,916,1,1,2018/12/10 18:13,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 18:57,,2018/12/10 19:06,,,2018/12/10 18:13,0:00:00,0:00:00,,00,44,,,,,
-,☆,18,2018/12/10 18:14,037-078-YELLOW,29490,まちかど端末（店舗から）,0,679,1,1,2018/12/10 18:15,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/12/10 19:02,,2018/12/10 19:11,,,2018/12/10 18:14,0:00:00,0:00:00,,00,,,,,※※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:14,040-160-BLACK 040-161-BLACK,29491,まちかど端末（乗降ポイントから）,0,446,2,2,2018/12/10 18:14,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:58,,2018/12/10 19:07,,,2018/12/10 18:14,0:00:00,0:00:00,,00,44,,,,,
-,☆,18,2018/12/10 18:14,006-316-BLUE 006-315-BLUE,29492,乗客アプリ（地図から）,5812,376,9,2,2018/12/10 18:15,,,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:05,,2018/12/10 19:15,,,2018/12/10 18:14,0:00:00,0:00:00,,00,50,,,,,
-,☆,18,2018/12/10 18:15,074-156-ORANGE,29493,乗客アプリ（Myルートから）,5357,133,10,1,2018/12/10 18:18,,,35.456605 139.635327,横浜ベイホテル東急,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 19:05,,2018/12/10 19:17,,,2018/12/10 18:15,0:00:00,0:00:00,,00,50,,,,,
-,☆,18,2018/12/10 18:16,018-735-RED 018-736-RED,29495,まちかど端末（乗降ポイントから）,0,108,4,2,2018/12/10 18:16,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:35,,2018/12/10 18:52,,,2018/12/10 18:16,0:00:00,0:00:00,,00,18,,,,,
-,☆,18,2018/12/10 18:16,168-350-CAKE,29496,乗客アプリ（地図から）,8936,474,4,2,2018/12/10 18:18,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:39,,2018/12/10 18:54,,,2018/12/10 18:16,0:00:00,0:00:00,,00,23,,,,,
-,☆,18,2018/12/10 18:16,121-379-SKY,29497,乗客アプリ（地図から）,8889,486,3,1,2018/12/10 19:02,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/12/10 18:59,,2018/12/10 19:06,,,2018/12/10 18:16,0:00:00,0:00:00,,00,45,,,,,
