,,,日時,,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
-,-,11,2018/12/6 11:59,012-091-RED 012-090-RED,25837,乗客アプリ（目的地から）,6771,86,8,2,,2018/12/6 12:04,2018/12/6 12:13,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 12:03,2018/12/6 12:06,2018/12/6 12:14,2018/12/6 12:20,,2018/12/6 11:59,0:08:54,0:17:48,,00,05,,,,,
★,☆,11,2018/12/6 10:17,168-174-CAKE,25773,乗客アプリWeb（簡単予約）,4566,406,13,4,2018/12/6 10:18,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 11:17,,2018/12/6 11:31,,2018/12/6 11:17,2018/12/6 11:17,0:00:00,0:00:00,,00,00,,,,,
-,☆,11,2018/12/6 11:07,166-190-agekke,25807,乗客アプリ（地図から）,2171,381,11,1,2018/12/6 11:11,2018/12/6 11:10,,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 11:11,2018/12/6 11:11,2018/12/6 11:22,,,2018/12/6 11:07,,,,00,03,,,,,
-,☆,11,2018/12/6 11:43,168-200-CAKE,25826,乗客アプリWeb（地図から）,8446,346,15,1,2018/12/6 11:43,,,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 11:48,,2018/12/6 11:55,,,2018/12/6 11:43,0:00:00,0:00:00,,00,05,,,,,
-,☆,11,2018/12/6 11:57,012-091-RED,25833,乗客アプリ（目的地から）,6771,247,13,1,2018/12/6 11:58,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 12:02,,2018/12/6 12:11,,,2018/12/6 11:57,0:00:00,0:00:00,,00,05,,,,,
★,-,12,2018/12/6 11:27,037-094-YELLOW 037-096-YELLOW 037-095-YELLOW,25820,まちかど端末（店舗から）,0,420,2,3,,2018/12/6 12:32,2018/12/6 12:39,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/6 12:27,2018/12/6 12:29,2018/12/6 12:34,2018/12/6 12:38,2018/12/6 12:27,2018/12/6 12:27,0:07:30,0:22:30,529,05,05,12,06,,,
★,-,12,2018/12/6 11:28,011-747-RED 011-746-RED 012-082-RED,25822,乗客アプリ（Myルートから）,4720,664,4,3,,2018/12/6 12:23,2018/12/6 12:45,35.441441 139.648505,横浜中華街朱雀門,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 12:28,2018/12/6 12:28,2018/12/6 12:45,2018/12/6 12:47,2018/12/6 12:28,2018/12/6 12:28,0:22:07,1:06:21,,00,00,,,,,
★,-,12,2018/12/6 11:31,037-129-YELLOW 037-062-YELLOW 037-033-YELLOW 037-130-YELLOW,25823,まちかど端末（乗降ポイントから）,0,308,11,4,,2018/12/6 12:31,2018/12/6 12:36,35.456605 139.635327,横浜ベイホテル東急,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 12:30,2018/12/6 12:30,2018/12/6 12:39,2018/12/6 12:39,2018/12/6 12:30,2018/12/6 12:30,0:04:57,0:19:48,,00,00,,,,,
★,-,12,2018/12/6 11:31,037-050-YELLOW 037-051-YELLOW 037-035-YELLOW,25824,まちかど端末（乗降ポイントから）,0,884,13,3,,2018/12/6 12:31,2018/12/6 12:36,35.456605 139.635327,横浜ベイホテル東急,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 12:31,2018/12/6 12:31,2018/12/6 12:39,2018/12/6 12:39,2018/12/6 12:31,2018/12/6 12:31,0:05:06,0:15:18,,00,00,,,,,
★,-,12,2018/12/6 11:52,117-701-SUN 027-089-GREEN,25830,乗客アプリ（地図から）,1705,411,11,2,,2018/12/6 12:00,2018/12/6 12:12,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 12:02,2018/12/6 12:02,2018/12/6 12:12,2018/12/6 12:20,2018/12/6 12:02,2018/12/6 12:02,0:11:41,0:23:22,,00,00,,,,,
★,-,12,2018/12/6 11:56,029-616-GREEN,25832,乗客アプリ（地図から）,6917,767,9,1,,2018/12/6 12:04,2018/12/6 12:13,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/6 12:06,2018/12/6 12:06,2018/12/6 12:21,2018/12/6 12:21,2018/12/6 12:06,2018/12/6 12:06,0:09:07,0:09:07,,00,00,,,,,
★,-,12,2018/12/6 11:57,072-556-ORANGE,25834,乗客アプリ（地図から）,4749,257,10,1,,2018/12/6 12:03,2018/12/6 12:18,35.453715 139.638133,横浜ワールドポーターズ,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/12/6 12:07,2018/12/6 12:07,2018/12/6 12:23,2018/12/6 12:23,2018/12/6 12:07,2018/12/6 12:07,0:14:36,0:14:36,,00,00,,,,,
★,-,12,2018/12/6 11:59,112-257-SUN,25838,乗客アプリ（Myルートから）,3962,358,11,1,,2018/12/6 12:06,2018/12/6 12:18,35.447541 139.644914,シルク博物館,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 12:10,2018/12/6 12:10,2018/12/6 12:29,2018/12/6 12:29,2018/12/6 12:09,2018/12/6 12:09,0:11:08,0:11:08,,00,00,,,,,
★,-,12,2018/12/6 12:10,105-350-SNOW,25843,乗客アプリ（地図から）,3930,295,1,1,,2018/12/6 12:16,2018/12/6 12:23,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 12:20,2018/12/6 12:20,2018/12/6 12:28,2018/12/6 12:24,2018/12/6 12:20,2018/12/6 12:20,0:06:24,0:06:24,,00,00,,,,,
-,-,12,2018/12/6 12:11,036-631-YELLOW,25845,まちかど端末（店舗から）,0,727,2,1,,2018/12/6 12:15,2018/12/6 12:43,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/12/6 12:16,2018/12/6 12:16,2018/12/6 12:40,2018/12/6 12:43,,2018/12/6 12:11,0:27:41,0:27:41,,00,03,,,,,
-,-,12,2018/12/6 12:15,037-235-YELLOW 037-238-YELLOW 037-237-YELLOW,25853,乗客アプリ（地図から）,7588,507,9,3,,2018/12/6 12:17,2018/12/6 12:21,35.445783 139.642958,横浜情報文化センター,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 12:19,2018/12/6 12:19,2018/12/6 12:24,2018/12/6 12:24,,2018/12/6 12:15,0:04:33,0:13:39,,00,02,,,,,
-,-,12,2018/12/6 12:15,039-051-YELLOW 039-052-YELLOW,25855,まちかど端末（店舗から）,0,297,4,2,,2018/12/6 12:20,2018/12/6 12:37,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/6 12:21,2018/12/6 12:21,2018/12/6 12:44,2018/12/6 12:47,,2018/12/6 12:15,0:17:50,0:35:40,,00,04,,,,,
-,-,12,2018/12/6 12:18,038-218-YELLOW,25858,乗客アプリ（地図から）,7824,254,3,1,,2018/12/6 12:19,2018/12/6 12:37,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 12:19,2018/12/6 12:19,2018/12/6 12:32,2018/12/6 12:38,,2018/12/6 12:18,0:17:33,0:17:33,,00,01,,,,,
★,-,12,2018/12/6 12:22,024-672-GREEN,25860,乗客アプリ（Myルートから）,3238,527,3,1,,2018/12/6 12:32,2018/12/6 12:43,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/6 12:32,2018/12/6 12:32,2018/12/6 12:49,2018/12/6 12:49,2018/12/6 12:32,2018/12/6 12:32,0:10:30,0:10:30,,00,00,,,,,
-,-,12,2018/12/6 12:25,077-360-ORANGE,25863,まちかど端末（店舗から）,0,732,4,1,,2018/12/6 12:30,2018/12/6 12:35,35.448676 139.635696,横浜平和プラザホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 12:32,2018/12/6 12:32,2018/12/6 12:40,2018/12/6 12:40,,2018/12/6 12:25,0:04:54,0:04:54,,00,04,,,,,
★,-,12,2018/12/6 12:26,111-168-SUN,25867,乗客アプリ（地図から）,7537,786,1,1,,2018/12/6 12:32,2018/12/6 12:40,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/6 12:36,2018/12/6 12:36,2018/12/6 12:44,2018/12/6 12:48,2018/12/6 12:36,2018/12/6 12:36,0:08:04,0:08:04,,00,00,,,,,
-,-,12,2018/12/6 12:29,056-461-STRAWBERRY,25870,まちかど端末（乗降ポイントから）,0,762,3,1,,2018/12/6 12:45,2018/12/6 13:03,35.450554 139.632616,横浜桜木町ワシントンホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 12:49,2018/12/6 12:49,2018/12/6 12:58,2018/12/6 13:10,,2018/12/6 12:29,0:18:03,0:18:03,,00,15,,,,,
-,-,12,2018/12/6 12:30,037-207-YELLOW 037-209-YELLOW 037-208-YELLOW,25872,まちかど端末（店舗から）,0,645,15,3,,2018/12/6 12:43,2018/12/6 12:43,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.454389 139.630904,横浜ランドマークタワー,2018/12/6 12:42,2018/12/6 12:42,2018/12/6 12:50,2018/12/6 12:50,,2018/12/6 12:30,0:00:15,0:00:45,,00,12,,,,,
-,-,12,2018/12/6 12:30,035-177-YELLOW,25873,乗客アプリ（地図から）,8450,182,5,1,,2018/12/6 12:35,2018/12/6 12:40,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443908 139.635249,イセザキ・モール,2018/12/6 12:38,2018/12/6 12:38,2018/12/6 12:45,2018/12/6 12:42,,2018/12/6 12:30,0:04:53,0:04:53,,00,04,,,,,
-,-,12,2018/12/6 12:31,168-204-CAKE,25874,乗客アプリ（目的地から）,8456,923,6,2,,2018/12/6 12:38,2018/12/6 12:48,35.443908 139.635249,イセザキ・モール,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 12:41,2018/12/6 12:41,2018/12/6 12:52,2018/12/6 12:50,,2018/12/6 12:31,0:09:50,0:19:40,,00,07,,,,,
-,-,12,2018/12/6 12:32,026-273-GREEN 026-550-GREEN,25875,まちかど端末（店舗から）,0,966,1,2,,2018/12/6 12:36,2018/12/6 12:48,35.447541 139.644914,シルク博物館,35.454389 139.630904,横浜ランドマークタワー,2018/12/6 12:41,2018/12/6 12:41,2018/12/6 13:01,2018/12/6 13:01,,2018/12/6 12:32,0:12:02,0:24:04,,00,04,,,,,
-,-,12,2018/12/6 12:38,166-166-agekke,25876,乗客アプリ（目的地から）,3162,936,5,1,,2018/12/6 12:44,2018/12/6 13:01,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/6 12:50,2018/12/6 12:50,2018/12/6 13:06,2018/12/6 13:03,,2018/12/6 12:38,0:16:16,0:16:16,,00,06,,,,,
-,-,12,2018/12/6 12:40,077-109-ORANGE 056-406-STRAWBERRY,25878,まちかど端末（乗降ポイントから）,0,542,4,2,,2018/12/6 12:50,2018/12/6 12:55,35.450554 139.632616,横浜桜木町ワシントンホテル,35.445783 139.642958,横浜情報文化センター,2018/12/6 12:54,2018/12/6 12:54,2018/12/6 13:04,2018/12/6 13:06,,2018/12/6 12:40,0:04:18,0:08:36,,00,10,,,,,
★,-,12,2018/12/6 12:44,168-206-CAKE,25882,乗客アプリWeb（地図から）,8458,884,3,1,,2018/12/6 12:48,2018/12/6 13:11,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 12:54,2018/12/6 12:54,2018/12/6 13:11,2018/12/6 13:25,2018/12/6 12:54,2018/12/6 12:54,0:22:55,0:22:55,,00,00,,,,,
-,-,12,2018/12/6 12:44,117-037-SUN 117-035-SUN 117-036-SUN,25883,乗客アプリ（地図から）,8451,460,15,3,,2018/12/6 12:54,2018/12/6 12:59,35.452963 139.642093,横浜赤レンガ倉庫,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,2018/12/6 12:58,2018/12/6 12:58,2018/12/6 13:10,2018/12/6 13:00,,2018/12/6 12:44,0:05:42,0:17:06,,00,09,,,,,
-,-,12,2018/12/6 12:45,038-218-YELLOW,25884,乗客アプリ（地図から）,7824,515,7,1,,2018/12/6 12:53,2018/12/6 13:07,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441002 139.650809,横浜元町ショッピングストリート,2018/12/6 12:56,2018/12/6 12:56,2018/12/6 13:16,2018/12/6 13:16,,2018/12/6 12:45,0:13:56,0:13:56,,00,08,,,,,
★,-,12,2018/12/6 12:47,037-275-YELLOW,25885,乗客アプリ（地図から）,7884,697,3,1,,2018/12/6 12:57,2018/12/6 13:10,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/6 12:57,2018/12/6 12:57,2018/12/6 13:14,2018/12/6 13:25,2018/12/6 12:57,2018/12/6 12:57,0:13:15,0:13:15,,00,00,,,,,
★,-,12,2018/12/6 12:49,105-350-SNOW,25886,乗客アプリ（目的地から）,3930,562,5,1,,2018/12/6 12:56,2018/12/6 13:00,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/12/6 12:59,2018/12/6 12:59,2018/12/6 13:06,2018/12/6 13:02,2018/12/6 12:59,2018/12/6 12:59,0:04:09,0:04:09,,00,00,,,,,
-,-,12,2018/12/6 12:50,034-324-YELLOW,25887,まちかど端末（乗降ポイントから）,0,485,8,1,,2018/12/6 12:55,2018/12/6 13:00,35.454389 139.630904,横浜ランドマークタワー,35.448676 139.635696,横浜平和プラザホテル,2018/12/6 12:54,2018/12/6 12:54,2018/12/6 13:03,2018/12/6 13:00,,2018/12/6 12:50,0:04:47,0:04:47,,00,05,,,,,
-,-,12,2018/12/6 12:53,037-215-YELLOW,25889,乗客アプリ（地図から）,8452,736,2,1,,2018/12/6 12:59,2018/12/6 13:20,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.443908 139.635249,イセザキ・モール,2018/12/6 12:59,2018/12/6 12:59,2018/12/6 13:10,2018/12/6 13:28,,2018/12/6 12:53,0:21:24,0:21:24,,00,05,,,,,
-,-,12,2018/12/6 12:55,075-307-ORANGE 073-438-ORANGE,25890,まちかど端末（店舗から）,0,607,6,2,,2018/12/6 13:01,2018/12/6 13:06,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/6 13:09,2018/12/6 13:09,2018/12/6 13:19,2018/12/6 13:19,,2018/12/6 12:55,0:05:27,0:10:54,,00,05,,,,,
-,-,12,2018/12/6 12:55,112-830-SUN,25891,乗客アプリ（地図から）,8350,114,4,1,,2018/12/6 12:58,2018/12/6 13:11,35.445783 139.642958,横浜情報文化センター,35.456605 139.635327,横浜ベイホテル東急,2018/12/6 12:59,2018/12/6 12:59,2018/12/6 13:16,2018/12/6 13:17,,2018/12/6 12:55,0:13:07,0:13:07,,00,02,,,,,
-,-,12,2018/12/6 12:57,031-052-YELLOW 031-051-YELLOW 031-053-YELLOW,25892,乗客アプリ（地図から）,7588,81,5,3,,2018/12/6 13:08,2018/12/6 13:10,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.445783 139.642958,横浜情報文化センター,2018/12/6 13:08,2018/12/6 13:08,2018/12/6 13:15,2018/12/6 13:17,,2018/12/6 12:57,0:02:56,0:08:48,,00,10,,,,,
-,☆,12,2018/12/6 12:00,118-758-SUN 118-366-SUN,25839,乗客アプリ（地図から）,5936,349,7,2,2018/12/6 12:24,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 12:48,,2018/12/6 13:07,,,2018/12/6 12:00,0:00:00,0:00:00,,00,48,,,,,
-,☆,12,2018/12/6 12:02,120-941-SKY 120-942-SKY,25840,まちかど端末（乗降ポイントから）,0,435,8,2,2018/12/6 12:03,,,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 12:58,,2018/12/6 13:14,,,2018/12/6 12:02,0:00:00,0:00:00,,00,56,,,,,
-,☆,12,2018/12/6 12:02,166-269-agekke,25841,乗客アプリ（地図から）,5522,29,7,1,2018/12/6 12:04,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/6 12:59,,2018/12/6 13:04,,,2018/12/6 12:02,0:00:00,0:00:00,,00,57,,,,,
-,☆,12,2018/12/6 12:02,142-182-STAR 142-183-STAR 142-184-STAR,25842,乗客アプリ（地図から）,6274,640,7,3,2018/12/6 12:03,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 13:13,,2018/12/6 13:33,,,2018/12/6 12:02,0:00:00,0:00:00,,00,70,,,,,
★,☆,12,2018/12/6 12:11,056-530-STRAWBERRY,25844,乗客アプリ（地図から）,3171,562,1,1,2018/12/6 12:11,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 12:41,,2018/12/6 12:54,,2018/12/6 12:21,2018/12/6 12:21,0:00:00,0:00:00,,00,20,,,,,
-,☆,12,2018/12/6 12:11,033-714-YELLOW,25846,乗客アプリ（目的地から）,4745,451,2,1,2018/12/6 12:12,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 12:24,,2018/12/6 12:32,,,2018/12/6 12:11,0:00:00,0:00:00,,00,12,,,,,※112行と同一人物と思われるため一番短い待ち時間を採用
-,☆,12,2018/12/6 12:12,016-690-RED,25847,乗客アプリ（地図から）,1377,599,1,1,2018/12/6 12:12,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/12/6 12:41,,2018/12/6 12:50,,,2018/12/6 12:12,0:00:00,0:00:00,,00,28,,,,,
-,☆,12,2018/12/6 12:12,033-714-YELLOW,25848,乗客アプリ（目的地から）,4745,437,2,1,2018/12/6 12:12,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 12:49,,2018/12/6 13:00,,,2018/12/6 12:12,0:00:00,0:00:00,,00,,,,,,※110行と同一人物と思われるため一番短い待ち時間を採用
★,☆,12,2018/12/6 12:12,035-177-YELLOW,25849,乗客アプリ（地図から）,8450,196,1,1,2018/12/6 12:13,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443908 139.635249,イセザキ・モール,2018/12/6 12:41,,2018/12/6 12:48,,2018/12/6 12:22,2018/12/6 12:22,0:00:00,0:00:00,,00,,,,,,※115行と同一人物と思われるため一番短い待ち時間を採用
-,☆,12,2018/12/6 12:14,056-530-STRAWBERRY,25850,乗客アプリ（地図から）,3171,50,1,1,2018/12/6 12:14,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 12:42,,2018/12/6 12:58,,,2018/12/6 12:14,0:00:00,0:00:00,,00,,,,,,※117行と同一人物と思われるため一番短い待ち時間を採用
★,☆,12,2018/12/6 12:14,035-177-YELLOW,25851,乗客アプリ（地図から）,8450,803,1,1,2018/12/6 12:30,,,35.450447 139.635947,馬車道駅（みなとみらい線）,35.443908 139.635249,イセザキ・モール,2018/12/6 12:41,,2018/12/6 12:48,,2018/12/6 12:24,2018/12/6 12:24,0:00:00,0:00:00,,00,17,,,,,※113行と同一人物と思われるため一番短い待ち時間を採用
-,☆,12,2018/12/6 12:14,054-889-STRAWBERRY,25852,まちかど端末（乗降ポイントから）,0,710,2,1,2018/12/6 12:15,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 12:48,,2018/12/6 13:01,,,2018/12/6 12:14,0:00:00,0:00:00,,00,33,,,,,
★,☆,12,2018/12/6 12:15,056-530-STRAWBERRY,25854,乗客アプリ（地図から）,3171,700,3,1,2018/12/6 12:17,,,35.443908 139.635249,イセザキ・モール,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 12:25,,2018/12/6 12:35,,2018/12/6 12:25,2018/12/6 12:25,0:00:00,0:00:00,,00,00,,,,,※114行と同一人物と思われるため一番短い待ち時間を採用
★,☆,12,2018/12/6 12:16,168-203-CAKE,25856,乗客アプリWeb（地図から）,6206,279,3,2,2018/12/6 12:16,,,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/6 12:26,,2018/12/6 12:36,,2018/12/6 12:26,2018/12/6 12:26,0:00:00,0:00:00,,00,00,,,,,
-,☆,12,2018/12/6 12:16,054-896-STRAWBERRY,25857,まちかど端末（乗降ポイントから）,0,581,2,1,2018/12/6 12:16,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.453715 139.638133,横浜ワールドポーターズ,2018/12/6 12:48,,2018/12/6 13:01,,,2018/12/6 12:16,0:00:00,0:00:00,,00,32,,,,,
-,☆,12,2018/12/6 12:24,037-036-YELLOW,25861,乗客アプリ（地図から）,8449,551,4,1,2018/12/6 12:24,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 12:47,,2018/12/6 12:56,,,2018/12/6 12:24,0:00:00,0:00:00,,00,23,,,,,
★,☆,12,2018/12/6 12:25,120-804-SKY 120-802-SKY 120-803-SKY,25862,乗客アプリ（目的地から）,8421,562,2,3,2018/12/6 12:25,,,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 12:51,,2018/12/6 13:05,,2018/12/6 12:35,2018/12/6 12:35,0:00:00,0:00:00,,00,16,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,12,2018/12/6 12:25,118-758-SUN 118-366-SUN,25864,乗客アプリ（地図から）,5936,220,2,2,2018/12/6 12:26,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/6 12:46,,2018/12/6 13:05,,,2018/12/6 12:25,0:00:00,0:00:00,,00,20,,,,,
-,☆,12,2018/12/6 12:25,120-803-SKY,25865,乗客アプリ（目的地から）,8421,332,3,1,2018/12/6 12:26,,,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 12:59,,2018/12/6 13:11,,,2018/12/6 12:25,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
-,☆,12,2018/12/6 12:26,120-803-SKY 120-804-SKY 120-802-SKY,25866,乗客アプリ（目的地から）,8421,388,3,3,2018/12/6 12:26,,,35.452963 139.642093,横浜赤レンガ倉庫,35.441441 139.648505,横浜中華街朱雀門,2018/12/6 12:59,,2018/12/6 13:13,,,2018/12/6 12:26,0:00:00,0:00:00,,00,,,,,,※同一人物と思われるため一番短い待ち時間を採用
